battle_id,start_date,end_date,monthonly,location,state,battle_name
1973,1864-10-9,1864-10-9,False,"Tom's Brook (or Fisher's Hill), Strasburg, Woodstock, Va.",VA,"1st and 3d Divisions Cavalry, Army of the Potomac."
1974,1864-10-9,1864-10-11,False,"California, Mo.",MO,"4th and 7th Missouri Militia Cavalry, and Batteries H and L, 2d Missouri Artillery."
1975,1864-10-9,1864-10-11,False,"Boonsville, Mo.",MO,"1st, 4th, 5th, 6th, and 7th Missouri Militia Cavalry, 15th Missouri, and 17th Illinois Cavalry, and Battery H, 2d Missouri Light Artillery. Price's invasion of Missouri."
1976,1864-10-10,1864-10-10,False,"South Tunnel, Tenn.",TN,^10th U. S. Colored Troops.
1977,1864-10-10,1864-10-10,False,"East Point, Miss.",MS,61st U. S. Colored Troops (2d Tennessee).
1978,1864-10-11,1864-10-11,False,"Fort Donelson, Tenn.",TN,Portion of 4th U. S. Colored Heavy Artillery.
1979,1864-10-1,1864-10-31,True,"Stony Creek Station, Va.",VA,13th Pennsylvania Cavalry.
1980,1864-10-11,1864-10-11,False,"1 Narrows, Ga.",GA,"Garrard's Cavalry Division, Army of the Cumberland."
1981,1864-10-12,1864-10-12,False,"Greenville, Tenn.",TN,Troops not (riven.
1982,1864-10-12,1864-10-12,False,"Resaca, Ga.",GA,"Garrison, commanded by Colonel Weaver."
1983,1864-10-13,1864-10-13,False,"Reconnoissance to Strasburg, Va.",VA,"1st and 2d Divisions, 19th Corps; and 1st and 2d Divisions, Army of West Virginia."
1984,1864-10-13,1864-10-13,False,"Tilton, Ga.",GA,Troops not specified.
1985,1864-10-13,1864-10-13,False,"Dalton, Ga.",GA,Troops commanded by Colonel Johnson.
1986,1864-10-13,1864-10-13,False,"Buzzard Roost Blockhouse, Ga.",GA,One company of the 115th Illinois Volunteers.
1987,1864-10-13,1864-10-13,False,"Reconnoissance, Darby town Road, Va.",VA,"1st and 3d Divisions Tenth Corps and Cavalry, Army of the James."
1988,1864-10-15,1864-10-15,False,"Bayou Biddell, La.",LA,"52d U. S. Colored troops, 2d Mississippi."
1989,1864-10-15,1864-10-15,False,"Glasgow, Mo.",MO,"43d Missouri Volunteers, detachments of the 17th Illinois, 9th Missouri Militia, and 13th Missouri Cavalry, and 62d U. 8. Colored troops (1st Missouri) ; Price's invasion of Missouri."
1990,1864-10-15,1864-10-15,False,"Snake Creek Gap, Ga.",GA,Portion of the Army of the Tennessee.
1991,1864-10-1,1864-10-31,True,"Sedalia, Mo.",MO,1st and 7th Missouri Militia Cavalry; Price's invasion of Missouri.
1992,1864-10-16,1864-10-16,False,"Ship's Gap, Taylor's Ridge, Ga.",GA,"1st Division, 15th Corps."
1993,1864-10-17,1864-10-17,False,"Cedar Run Church, Va.",VA,"Detachment of 1st Connecticut Cavalry,"
1994,1864-10-18,1864-10-18,False,"Pierce's Point, Blackwater, Fla.",FL,"19th Iowa Volunteers, and 2d Maine and 1st Florida Cavalry."
1995,1864-10-19,1864-10-19,False,"Lexington, Mo.",MO,"3d Wisconsin, and 5th, 11th, 15th, and 16th Kansas Cavalry; Price's invasion of Missouri."
1996,1864-10-19,1864-10-19,False,"Cedar Creek (or Middletown), Va.",VA,"1st and 3d Divisions Cavalry, and 6th Corps, Army of the Potomac; 8th Corps and Cavalry, Army of West Virginia; and 1st and 2d Division 19th Corps."
1997,1864-10-29,1864-10-26,False,"Port Leavenworth, Kan",KS,Troops not given.
1998,1864-10-20,1864-10-20,False,"Little River, Tenn.",TN,Cavalry and portion of 15th Corps.
1999,1864-10-1,1864-10-31,True,"Harrodsburg, Ky.",KY,5th D*. S. Colored Cavalry.
2000,1864-10-1,1864-10-31,True,"Little Blue, Mo.",MO,"2d Colorado, 3d Wisconsin, 5th, 11th, 15th, and 16th Kansas Cavalry and one Brigade of Kansas Militia, 2d and 5th Missouri Militia, and two Battalions of the 2d Missouri Artillery; two engagements; Price's invasion of Missouri."
2001,1864-10-22,1864-10-22,False,"Independence, Mo.",MO,"2d Colorado, 5th, 7th, 11th, 15th, and 16th Kansas Cavalry and Kansas Militia, 1st, 2d, 4th. 6th, 7th. 8th, and 9th Missouri Militia Cavalry, 13th Missouri, 3d Iowa and 17th Illinois Cavalry; two engagements; Price's invasion of Missouri."
2002,1864-10-22,1864-10-22,False,"White River, Ark.",AR,53d U. S. Colored troops.
2003,1864-10-22,1864-10-22,False,"Gunboat attack on the Union Batteries, on the James River, Va.",VA,Confederate loss 11 wounded.
2004,1864-10-23,1864-10-23,False,"Hurricane Creek, Miss.",MS,1st Iowa and 9th Kansas Cavalry.
2005,1864-10-23,1864-10-23,False,"Princeton, Ark.",AR,3d Missouri Cavalry.
2006,1864-10-23,1864-10-23,False,"Westport, Big Bine, Mo.",MO,"Missouri Militia Cavalry, Cavalry of General A. J. Smith's command, and Cavalry and Kansas Militia of the Army of the Border; Price's invasion of Missouri."
2007,1864-10-24,1864-10-24,False,"Cold Water Grove, Osage, Mo.",MO,Kansas Cavalry of the Army of the Border.
2008,1864-10-25,1864-10-25,False,"Mine Creek, Maria des Cygnes and Little Osage River, Kan.",KS,Cavalry of Generals Pleasonton's and Curtis'. armies; pursuit of Price's forces.
2009,1864-10-26,1864-10-26,False,"Milton, Blackwater, Fla.",FL,19th Iowa Volunteers and at Maine Cavalry.
2010,1864-10-26,1864-10-29,False,"Decaf ur, Ala.",AL,"18th Michigan, 102d Ohio, and 68th Indiana Volunteers, and 14th U. S. Colored troops."
2011,1864-10-27,1864-10-27,False,"Hatche's Ran, South Side R. R. (or Boydtown Road, Vanghn Road, and Burgess Farm), Va.",VA,"2d Cavalry Division, 2d and 3d Division 2d Corps, 5th and 9th Corps, Army of the Potomac."
2012,1864-10-27,1864-10-28,False,"Fair Caks (near Richmond), Va.",VA,"10th and I8th Corps and Cavalry, Army of the James."
2013,1864-10-28,1864-10-30,False,"Newtonia, Mo.",MO,Cavalry of the Army of the Border; pursuit of Price's forces.
2014,1864-10-28,1864-10-28,False,"Fort TTaiman, Tenn.",TN,Union Gunboats.
2015,1864-10-28,1864-10-28,False,Destruction of the Rebel Ram Albemarle.,NC,"Thirteen men, commanded by Lieutenant W. B. Cushing, U. S. Navy."
2016,1864-10-28,1864-10-28,False,"Favetteville, Ark.",AR,1st Arkansas Cavalry.
2017,1864-10-28,1864-10-28,False,"Morristown, Tenn.",TN,Cavalry commanded by General Gillem.
2018,1864-10-29,1864-10-29,False,"Beverly, W. Va.",WV,8th Ohio Cavalry.
2019,1864-10-30,1864-10-30,False,"Mnscle Shoals, Racoon Ford, Ala.",AL,"1st Brigade, 1st Cavalry Division, Army of the Cumberland."
2020,1864-10-30,1864-10-30,False,"Near Brownsville, Ala.",AL,7th Iowa and 11th Missouri Cavalry.
2021,1864-10-30,1864-10-30,False,"Ladija, Terrapin Creek, Ala.",AL,"Garrard's Cavalry Division, Army of the Cumberland."
2022,1864-10-1,1864-10-31,True,"Plymouth, N.C.",NC,"U. S. steamers Commodore Hill, Shamrock, Otsego, Wyalusing, and Tacony."
2023,1864-11-1,1864-11-30,True,"Black River, La.",LA,6th U. S. Colored Heavy Artillery.
2024,1864-11-1,1864-11-30,True,"Union Station, Tenn.",TN,10th Missouri Cavalry.
2025,1864-11-3,1864-11-3,False,"Vera Cruz, Ark.",AR,One company of 46th Missouri Volunteers.
2026,1864-11-4,1864-11-5,False,"Johnsonville, Tenn.",TN,"11th Tennessee Cavalry, 43d Wisconsin Volunteers, and 12th U. S. Colored troops."
2027,1864-11-5,1864-11-6,False,"Big Pigeon River, Tenn.",TN,3d North Carolina Mounted Infantry.
2028,1864-11-5,1864-11-5,False,"Fort Sedgwick, Va.",VA,"2d Corps, Army of the Potomac."
2029,1864-11-8,1864-11-8,False,"Atlanta, Ga.",GA,"2d Division, 20th Corps, Army of the Cumberland."
2030,1864-11-9,1864-11-9,False,"Shoal Creek, Ala.",AL,"5th Division, Cavalry, Army of the Cumberland."
2031,1864-11-12,1864-11-12,False,"Newtown, Ninevah. and Oedar Springs, Va.",VA,"1st and 3d Divisions, Cavalry, Army or the Potomac; and 2d Cavalry Division, Army of West Virginia."
2032,1864-11-13,1864-11-13,False,"Bull's Gap, Morristown, Tenn.",TN,"8th, 9th, and 13th Tennessee Cavalry."
2033,1864-11-14,1864-11-28,False,"Cow Creek, Ark.",AR,"54th U. S. Colored troops (2d Arkansas), and 3d Kansas Indian Home Guards."
2034,1864-11-15,1864-11-15,False,"Clinton and Liberty Creek, La.",LA,Expedition commanded by General A. L. Lee.
2035,1864-11-16,1864-11-16,False,"Lovejoy Station, Jonesboro', Ga.",GA,"1st Brigade 3d Division, Cavalry, Army of the Cumber land."
2036,1864-11-16,1864-11-16,False,"Bear Creek Station, Ga.",GA,"2d Brigade 3d Division, Cavalry, Army of the Cumber land."
2037,1864-11-17,1864-11-17,False,"Chester Station, Bermuda Hundred, Va.",VA,209th Pennsylvania Volunteers.
2038,1864-11-17,1864-11-17,False,"Aberdeen and Butler Creek, Ala.",AL,2d Iowa Cavalry.
2039,1864-11-18,1864-11-18,False,"Myerstown, Va.",VA,Detachment 91st Ohio Volunteers.
2040,1864-11-19,1864-11-19,False,Bayou La Fouche (or Ash Bayou 1. La.,LA,"11th Wisconsin Volunteers, and 93d U. S. Colored troops."
2041,1864-11-20,1864-11-20,False,"Macon, Ga.",GA,"10th Ohio and 9th Pennsylvania Cavalry, 92d Illinois Mounted Infantry, and 10th Wisconsin Battery, Army of the Cumberland."
2042,1864-11-1,1864-11-30,True,"Liberty and Jackson, La.",LA,4th Wisconsin Cavalry and 1st Wisconsin Battery.
2043,1864-11-22,1864-11-22,False,"Rolling Fork, Miss.",MS,3d U. S. Colored Cavalry (1st Mississippi).
2044,1864-11-22,1864-11-22,False,"Griswoldville, Ga.",GA,"Waleott's Brigade, 1st Division, 15th Corps, and 1st Brigade, 3d Cavalry Division, Army of the Tennessee."
2045,1864-11-22,1864-11-22,False,"Clinton, Ga.",GA,Advance at the 15th Corps.
2046,1864-11-22,1864-11-22,False,"Rood's Hill, Va.",VA,"1st and 3d Divisions Cavalry Corps, Army of the Potomac, and 2d Cavalry Division, Army of West Virginia."
2047,1864-11-22,1864-11-22,False,"Lawrenceburg, Tenn.",TN,"5th Cavalry Division, Military Division of the Mississippi."
2048,1864-11-24,1864-11-24,False,"Bent's Old Fork, Texas.",TX,1st California Cavalry.
2049,1864-11-24,1864-11-24,False,"Campbellville and Lynnvilln, Tenn.",TN,"5th Cavalry Division, Military Division of the Missouri."
2050,1864-11-24,1864-11-28,False,"Columbia, Duck Run, Tenn.",TN,"Capron's Brigade 1st Cavalry Division, and 4th and 23d Corps, General Thomas' army."
2051,1864-11-24,1864-11-25,False,"Ball's Ferry, Oconee River, Ga.",GA,"1st Alabama Cavalry, advance of the Army of the Tennessee."
2052,1864-11-25,1864-11-25,False,"Pawnee Forks, Kansas.",KS,One Company 1st Colorado Cavalry.
2053,1864-11-25,1864-11-25,False,"St. Vrain's Old Fort, New Mexico.",NM,One Company of 1st New Mexico Cavalry.
2054,1864-11-26,1864-11-26,False,"Madison Station, Ala.",AL,101st U. S. Colored troops.
2055,1864-11-26,1864-11-26,False,"Sandersville (or Buffalo Creek), Ga.",GA,"3d Brigade 1st Division, 20th Corps."
2056,1864-11-26,1864-11-26,False,"Sylvan Grove, Ga.",GA,8th Indiana and 2d Kentucky Cavalry.
2057,1864-11-27,1864-11-27,False,"Big Black River Bridge, Mississippi Central R. R.",MS,"Cavalry and Artillery, commanded by Colonel Osband, 3d U. S. Colored Cavalry."
2058,1864-11-27,1864-11-29,False,"Waynesboro, Thomas' Station, and Buck Head Creek (or Reynolds' Plantation, Jones' Plantation, and Brown's Cross Roads), Ga.",GA,"3d Cavalry Division, Army Military Division of the Mississippi."
2059,1864-11-28,1864-11-28,False,"Fort Kelly, New Creek, W. Va,",VA,From Confederate reports.
2060,1864-11-29,1864-11-29,False,"Spring Hill (or Mount Carmel), Tenn.",TN,4th Corps and Cavalry.
2061,1864-11-29,1864-11-29,False,"Big Sandy, Col. Ter.",CO,1st and 3d Colorado Cavalry.
2062,1864-11-30,1864-11-30,False,"Franklin, Tenn.",TN,"4th Corps, Army of the Cumberland, 23d Corps, Army of the Ohio."
2063,1864-11-30,1864-11-30,False,"Honey Hill, Broad River (or Grahamsville), S.C.",SC,"25th Ohio, 56th and 155th New York Volunteers, and 26th, 32d, 35th, and 102d U. S. Colored troops, and 54th and 55th Massachusetts Colored troops, Army of the South."
2064,1864-11-30,1864-11-4,False,"Bermuda Hundred, Va.",VA,Pickets of the 20th Colored troops.
2065,1864-12-1,1864-12-31,True,"Stoney Creek Station and Duvall's Mills, Weldon R. R., Va.",VA,"2d Cavalry Division, Army of the Potomac."
2066,1864-12-1,1864-12-31,True,"Twelve miles from Yazoo City, Miss.",MS,Detachment of the 2d Wisconsin Cavalry.
2067,1864-12-1,1864-12-31,True,"Trenches before Petersburg, Va,",VA,Army of the Potomac.
2068,1864-12-1,1864-12-31,True,"Skirmishing in front of Nashville, Tenn.",TN,"4th Corps, Army of the Cumberland. 23d Corps, Army of the Ohio, 1st and 3d Divisions 16th Corps, Army of the Tennessee, and Cavalry."
2069,1864-12-1,1864-12-31,True,"Millen Grove, Ga.",GA,5th Kentucky and 8th Indiana Cavalry of Sherman's army.
2070,1864-12-2,1864-12-2,False,"Rocky Creek Church, Ga.",GA,3d Kentucky and 5th Ohio Cavalry ; advance of Sherman's army.
2071,1864-12-2,1864-12-2,False,Mississippi.,MS,2d New York Cavalry.
2072,1864-12-2,1864-12-3,False,"Block House No. 2, Mill Creek, Chattanooga, Tenn.",TN,"Detachment of 115th Ohio Volunteers, 44th and two Companies 14th U. S. Colored troops."
2073,1864-12-3,1864-12-3,False,"Thomas' Station, Ga.",GA,92d Illinois Mounted Infantry.
2074,1864-12-4,1864-12-4,False,"Coosaw River, S.C.",SC,25th Ohio Volunteers.
2075,1864-12-4,1864-12-4,False,"Block House No. 7, Overall's Creek, Tenn.",TN,Troops commanded by General Milroy.
2076,1864-12-4,1864-12-4,False,"Waynesboro' and Brier Creek, Ga.",GA,"3d Cavalry Division, Army Military Division of the Mississippi."
2077,1864-12-4,1864-12-4,False,"Statesboro, Ga.",GA,Foragers of the 15th Corps.
2078,1864-12-5,1864-12-8,False,"Murfreesboro (or Cedars), Tenn.",TN,Troops commanded by General Rousseau.
2079,1864-12-6,1864-12-9,False,"Deveauz Neck (or Tillafinney River, Mason's Bridge, and Gregory's Farm), S.C.",SC,"26th, 33d, 34th, and 102d V. S. Colored troops, 54th and 55th Massachusetts Colored troops, 56th and 155th New York, and 25th and 107th Ohio Volunteers, and 2d Rhode Island Artillery ; also a Naval Brigade."
2080,1864-12-6,1864-12-6,False,"White Post, Va.",VA, 50 men of the 21st New York Cavalry.
2081,1864-12-7,1864-12-7,False,"Ebenezer Creek, Cypress Swamp, Ga.",GA,"9th Michigan and 9th Ohio Cavalry, rear guard of wing of Sherman's Army."
2082,1864-12-7,1864-12-9,False,"Ogeechee River (or Jenk's Bridge, Eden Station, and Poole's Station), Ga.",GA,"15th and 17th Corps, right wing of the Army of the Military Division of the Mississippi."
2083,1864-12-7,1864-12-11,False,Weldon R. R. Expedition.,VA,"2d Division Cavalry Corps, 5th Corps, and 3d Division 2d Corps, Army of the Potomac."
2084,1864-12-8,1864-12-9,False,"Reconnoissance to Hatcher's Run, Va.",VA,"3d and 13th Pennsylvania and 6th Ohio Cavalry, and 1st Division, 2d Corps."
2085,1864-12-8,1864-12-28,False,"Raid to Gordonsville, Va.",VA,"1st and 3d Divisions Cavalry, Army of the Potomac."
2086,1864-12-9,1864-12-14,False,Expedition into Western N.C.,NC,3d North Carolina Volunteers.
2087,1864-12-9,1864-12-9,False,"Fort Lyons (or Sand Creek), Ind. Ter.",OK,"1st Colorado Cavalry, commanded by Colonel J. M. Chivington ; massacre of 500 Indians."
2088,1864-12-9,1864-12-9,False,"Cuyler's Plantation, Monteith Swamp, Ga.",GA,14th Corps of the left wing of the Army Military Division of the Mississippi.
2089,1864-12-9,1864-12-12,False,"Expedition to Hamilton, N. C. ",NC,"27th Massachusetts and 9th New Jersey Volunteers, North Carolina Cavalry, and 8d New York Artillery ; skirmish at Foster's  Bridge on the 10th, and butler's Bridge on the 12th. "
2090,1864-12-9,1864-12-9,False,"Bellefield and Hicksford, Va.",VA,"2d Division, Cavalry Corps, Army of the Potomac ; skirmish during the Weldon It. R. expedition."
2091,1864-12-10,1864-12-10,False,"Siege of Savannah, Ga.",GA,"14th and 20th Corps, left wing ; 15th and 17th Corps, right wing ; Army Military Division of the Mississippi."
2092,1864-12-12,1864-12-12,False,"Elkton, Ky.",KY,"1st Cavalry Division, commanded by Brigadier-General McCook."
2093,1864-12-12,1864-12-12,False,"Stoneman's Raid from Bean's Station, Tenn., to Saltville, Va.",VA,Cavalry of the Army of the Ohio.
2094,1864-12-13,1864-12-13,False,"Kingsport, Tenn.",TN,"8th, 9th, and 13th Tennessee Cavalry ; Stoneman's raid."
2095,1864-12-13,1864-12-13,False,"Fort McAllister, Ga.",GA,"2d Division, 15th Corps, Sherman's army."
2096,1864-12-14,1864-12-14,False,"Bristol, Tenn.",TN,Cavalry commanded by General Burbridge ; Stoneman's raid.
2097,1864-12-14,1864-12-14,False,"Memphis, Tenn.",TN,4th Iowa Cavalry.
2098,1864-12-15,1864-12-15,False,"Abingdon, Va.",VA,Cavalry commanded by General Burbridge; Stoneman's raid.
2099,1864-12-15,1864-12-15,False,"Murfreesboro, Tenn.",TN,Troops commanded by General Rousseau.
2100,1864-12-15,1864-12-15,False,Glade Springs.,VA,12th Kentucky Cavalry; Stoneman's raid.
2101,1864-12-15,1864-12-16,False,"Nashville (or Brentwood), Overton's Hills, Tenn.",TN,"4th Corps, Army of the Cumberland; 23d Corps, Army of the Ohio; 1st and 3d Divisions, 16th Corps, Army of the Tennessee ; Detachments of Colored troops, Convalescents, Recruits, etc., and Cavalry Corps."
2102,1864-12-16,1864-12-16,False,"Hopkinsvillc, Ky.",KY,"2d and 3d Brigades, McCook's 1st Cavalry Division."
2103,1864-12-16,1864-12-16,False,"Marion and Wytheville, Va.",VA,"8th, 9th, and 13th Tennessee Cavalry ; Stoneman's raid."
2104,1864-12-17,1864-12-17,False,"Millwood, Va.",VA,"Scouting party, 14th Pennsylvania Cavalry."
2105,1864-12-17,1864-12-17,False,"Hollow Tree Gap, Tenn.",TN,"5th and 7th Divisions, Cavalry, General Thomas' army."
2106,1864-12-17,1864-12-17,False,"Franklin, Tenn.",TN,"6th Division, Cavalry, Thomas' army."
2107,1864-12-17,1864-12-17,False,"Mitchell's Creek, Fla.",FL,82d U. S. Colored troops.
2108,1864-12-17,1864-12-19,False,"Fine Barren Creek, Ala.",AL,82d and 97th U. S. Colored troops.
2109,1864-12-18,1864-12-18,False,"Marion, Va.",VA,Cavalry of the Army of the Ohio; Stoneman's raid.
2110,1864-12-18,1864-12-18,False,"Franklin Creek, Miss.",MS,Troops of the 3d Corps.
2111,1864-12-19,1864-12-19,False,"Rutherford Creek, Tenn.",TN,Cavalry of General Thomas' army.
2112,1864-12-20,1864-12-20,False,"Saltville, Va.",VA,"Gillem's and Burbridge's Cavalry, commanded by General Stoneman."
2113,1864-12-20,1864-12-20,False,"Lacey's Springs, Va.",VA,"3d Division of Cavalry, Army of the Potomac."
2114,1864-12-20,1864-12-20,False,Madison Court House.,VA,"Michigan Cavalry Brigade, 1st Cavalry Division, Army of the Potomac."
2115,1864-12-23,1864-12-23,False,"Lynnvillc, Tenn.",TN, Cavalry of General Thomas' army.
2116,1864-12-23,1864-12-23,False,"Jack's Shop, near Gordonsville, Va.",VA,"1st Cavalry Division, Army of the Potomac, and 2d Cavalry Division, Army of West Virginia."
2117,1864-12-23,1864-12-23,False,"Buford's Station, Tenn.",TN,Cavalry of General Thomas' army.
2118,1864-12-24,1864-12-24,False,"Elizabethtown, Ky.",KY,1st Wisconsin Cavalry.
2119,1864-12-24,1864-12-24,False,"Mocassin Gap, Va.",VA,8th Tennessee Cavalry ; Stoneman's raid.
2120,1864-12-24,1864-12-24,False,"Murfreesboro, Tenn.",TN,12th U. S. Colored troops.
2121,1864-12-25,1864-12-25,False,"Fort Fisher, N.C.",NC,"North Atlantic Squadron, commanded by Rear-Admiral Porter, and troops of 10th Corps, Army of the James."
2122,1864-12-25,1864-12-25,False,"Pulaski, Lamb's Ferry, Anthony's Hill, and Sugar Creek, Tenn.",TN,Cavalry of General Thomas' army.
2123,1864-12-25,1864-12-25,False,"Verona, Miss,",MS,7th Indiana Cavalry.
2124,1864-12-27,1864-12-28,False,"Decatar, Ala.",AL,Maj.-General Steadman's Provisional Division.
2125,1864-12-28,1864-12-28,False,"Egypt Station, Miss.",MS,"7th Indiana, 4th and 11th Illinois, 4th and 10th Missouri, 2d Wisconsin, 2d New Jersey, 1st Mississippi, and 3d U. S. Colored Cavalry."
2126,1864-12-29,1864-12-29,False,"Pond Spring, Ala.",AL,"15th Pennsylvania, and Detachments of 2d Tennessee and 10th, 12th, and 13th Indiana Cavalry."
2127,1865-1-2,1865-1-2,False,"Franklin, Miss.",MS,4th and 11th Illinois and 3d U. S. Colored Cavalry.
2128,1865-1-2,1865-1-2,False,"Nauvoo, Ala.",AL,"15th Pennsylvania, and Detachments of 2d Tennessee, and 10th, 12th, and 13th Indiana Cavalry ; Capture and destruction of Hood's Supply and Pontoon Train."
2129,1865-1-3,1865-1-3,False,"Thorn Hill, Ala.",AL,"15th Pennsylvania, and Detachments of the 10th, 12th, and 13th Indiana, and 2d Tennessee Cavalry."
2130,1865-1-5,1865-1-5,False,"SmitMield, Ky.",KY,6th U. S. Colored Troops.
2131,1865-1-7,1865-1-7,False,"Julesburg, Ind. Ter.",OK,One company of the 7th Iowa Cavalry; Indian fight.
2132,1865-1-8,1865-1-8,False,"Scottsboro, Ala.",AL,54 men of the 101st U. S. Colored troops.
2133,1865-1-8,1865-1-8,False,"Ivy Ford, Ark.",AR,79th U. S. Colored troops.
2134,1865-1-11,1865-1-11,False,"Beverly, W. Va.",WV,34th Ohio Volunteers and 8th Ohio Cavalry.
2135,1865-1-13,1865-1-15,False,"Fort Fisher, N.C.",NC,"2d Division, and 2d Brigade 1st Division, 24th Corps, and 3d Division, 25th Corps, Army of the James, sailors and marines of the Atlantic Blockading Squadron."
2136,1865-1-14,1865-1-14,False,"Red Hill, Ala.",AL,15th Pennsylvania Cavalry.
2137,1865-1-14,1865-1-14,False,"Daxdanelle, Ark.",AR,2d Kansas Cavalry and Iowa Cavalry.
2138,1865-1-14,1865-1-16,False,"Pocotaligo, S.C.",SC,"17th Corps, Army of the Tennessee."
