unit_code,side,state,ordinal,type,special,duplicate,ethnic,unit_name,notes,func
UUS0039RI00C,US,US,39,R,,0,C,"39th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0040RI00C,US,US,40,R,,0,C,"40th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0041RI00C,US,US,41,R,,0,C,"41st Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0042RI00C,US,US,42,R,,0,C,"42nd Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0043RI00C,US,US,43,R,,0,C,"43rd Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0044RI00C,US,US,44,R,,0,C,"44th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0045RI00C,US,US,45,R,,0,C,"45th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0046RI00C,US,US,46,R,,0,C,"46th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0047RI00C,US,US,47,R,,0,C,"47th Regiment, United States Colored Infantry","revised 06/25/99
corrected 12-3-08",I
UUS0048RI00C,US,US,48,R,,0,C,"48th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0049RI00C,US,US,49,R,,0,C,"49th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-3-08",I
UUS0050RI00C,US,US,50,R,,0,C,"50th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0051RI00C,US,US,51,R,,0,C,"51st Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-3-08",I
UUS0052RI00C,US,US,52,R,,0,C,"52nd Regiment, United States Colored Infantry","revised 06/22/99
corrected 12-3-08",I
UUS0053RI00C,US,US,53,R,,0,C,"53rd Regiment, United States Colored Infantry",revised 06/22/99,I
UUS0054RI00C,US,US,54,R,,0,C,"54th Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0055RI00C,US,US,55,R,,0,C,"55th Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-3-08",I
UUS0056RI00C,US,US,56,R,,0,C,"56th Regiment, United States Colored Infantry","revised 6/24/99
Corrected  12-3-08",I
UUS0057RI00C,US,US,57,R,,0,C,"57th Regiment, United States Colored Infantry","revised 07/1/99
corrected 12-5-08",I
UUS0058RI00C,US,US,58,R,,0,C,"58th Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0059RI00C,US,US,59,R,,0,C,"59th Regiment, United States Colored Infantry","revised 07/1/99
corrected 12-5-08",I
UUS0060RI00C,US,US,60,R,,0,C,"60th Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0061RI00C,US,US,61,R,,0,C,"61st Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0062RI00C,US,US,62,R,,0,C,"62nd Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0063RI00C,US,US,63,R,,0,C,"63rd Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0064RI00C,US,US,64,R,,0,C,"64th Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0065RI00C,US,US,65,R,,0,C,"65th Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0066RI00C,US,US,66,R,,0,C,"66th Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0067RI00C,US,US,67,R,,0,C,"67th Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0068RI00C,US,US,68,R,,0,C,"68th Regiment, United States Colored Infantry","revised 6/24/99
corrected 12-5-08",I
UUS0069RI00C,US,US,69,R,,0,C,"69th Regiment, United States Colored Infantry",revised 6/24/99 ,I
UUS0070RI00C,US,US,70,R,,0,C,"70th Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0071RI00C,US,US,71,R,,0,C,"71st Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0072RI00C,US,US,72,R,,0,C,"72nd Regiment, United States Colored Infantry",revised 6/24/99,I
UUS0073RI00C,US,US,73,R,,0,C,"73rd Regiment, United States Colored Infantry","revised 6/25/99
corrected 12-5-08",I
UUS0074RI00C,US,US,74,R,,0,C,"74th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0075RI00C,US,US,75,R,,0,C,"75th Regiment, United States Colored Infantry",revised 06/25/99,I
UUS0076RI00C,US,US,76,R,,0,C,"76th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-5-08",I
UUS0077RI00C,US,US,77,R,,0,C,"77th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0078RI00C,US,US,78,R,,0,C,"78th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0079RI01C,US,US,79,R,,1,C,"79th Regiment, United States Colored Infantry (Old Organization)","revised 06/21/99
corrected 12-11-08",I
UUS0079RI02C,US,US,79,R,,2,C,"79th Regiment, United States Colored Infantry -- New Organization (1st Regiment, Kansas Colored Infantry)","revised 06/21/99
corrected 12-11-08",I
UUS0080RI00C,US,US,80,R,,0,C,"80th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-10-08",I
UUS0081RI00C,US,US,81,R,,0,C,"81st Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0082RI00C,US,US,82,R,,0,C,"82nd Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0083RI01C,US,US,83,R,,1,C,"83rd Regiment, United States Colored Infantry (Old Organization)",revised 06/21/99,I
UUS0083RI02C,US,US,83,R,,2,C,"83rd Regiment, United States Colored Infantry -- New Organization (2nd Regiment, Kansas Colored Infantry)","revised 06/21/99
corrected 12-11-08",I
UUS0084RI00C,US,US,84,R,,0,C,"84th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0085RI00C,US,US,85,R,,0,C,"85th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0086RI00C,US,US,86,R,,0,C,"86th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-11-08",I
UUS0087RI01C,US,US,87,R,,1,C,"87th Regiment, United States Colored Infantry (Old Organization)",revised 06/21/99,I
UUS0087RI02C,US,US,87,R,,2,C,"87th Regiment, United States Colored Infantry (New Organization)",revised 06/21/99,I
UUS0088RI01C,US,US,88,R,,1,C,"88th Regiment, United States Colored Infantry (Old Organization)",revised 06/21/99,I
UUS0088RI02C,US,US,88,R,,2,C,"88th Regiment, United States Colored Infantry (New Organization)",revised 06/21/99,I
UUS0089RI00C,US,US,89,R,,0,C,"89th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-12-08",I
UUS0090RI00C,US,US,90,R,,0,C,"90th Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-10-08",I
UUS0091RI00C,US,US,91,R,,0,C,"91st Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-10-08",I
UUS0092RI00C,US,US,92,R,,0,C,"92nd Regiment, United States Colored Infantry","revised 06/21/99
corrected 12-10-08",I
UUS0093RI00C,US,US,93,R,,0,C,"93rd Regiment, United States Colored Infantry","revised 06/21/99
corrected 3-12-09",I
UUS0094RI00C,US,US,94,R,,0,C,"94th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0095RI00C,US,US,95,R,,0,C,"95th Regiment, United States Colored Infantry","revised 06/21/99
corrected 3-12-09",I
UUS0096RI00C,US,US,96,R,,0,C,"96th Regiment, United States Colored Infantry","revised 06/21/99
corrected 3-12-09",I
UUS0097RI00C,US,US,97,R,,0,C,"97th Regiment, United States Colored Infantry","revised 06/21/99
corrected  3-12-09",I
UUS0098RI00C,US,US,98,R,,0,C,"98th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0099RI00C,US,US,99,R,,0,C,"99th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0100RI00C,US,US,100,R,,0,C,"100th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0101RI00C,US,US,101,R,,0,C,"101st Regiment, United States Colored Infantry",,I
UUS0102RI00C,US,US,102,R,,0,C,"102nd Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0103RI00C,US,US,103,R,,0,C,"103rd Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0104RI00C,US,US,104,R,,0,C,"104th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0106RI00C,US,US,106,R,,0,C,"106th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0107RI00C,US,US,107,R,,0,C,"107th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0108RI00C,US,US,108,R,,0,C,"108th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0109RI00C,US,US,109,R,,0,C,"109th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0110RI00C,US,US,110,R,,0,C,"110th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0111RI00C,US,US,111,R,,0,C,"111th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0112RI00C,US,US,112,R,,0,C,"112th Regiment, United States Colored Infantry",revised 07/1/99,I
UUS0113RI01C,US,US,113,R,,1,C,"113th Regiment, United States Colored Infantry (Old Organization)",revised 06/21/99,I
UUS0113RI02C,US,US,113,R,,2,C,"113th Regiment, United States Colored Infantry (New Organization)",revised 06/21/99,I
UUS0114RI00C,US,US,114,R,,0,C,"114th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0115RI00C,US,US,115,R,,0,C,"115th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0116RI00C,US,US,116,R,,0,C,"116th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0117RI00C,US,US,117,R,,0,C,"117th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0118RI00C,US,US,118,R,,0,C,"118th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0119RI00C,US,US,119,R,,0,C,"119th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0120RI00C,US,US,120,R,,0,C,"120th Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0121RI00C,US,US,121,R,,0,C,"121st Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0122RI00C,US,US,122,R,,0,C,"122nd Regiment, United States Colored Infantry",revised 06/21/99,I
UUS0123RI00C,US,US,123,R,,0,C,"123rd Regiment, United States Colored Infantry",07/07/99,I
UUS0124RI00C,US,US,124,R,,0,C,"124th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0125RI00C,US,US,125,R,,0,C,"125th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0127RI00C,US,US,127,R,,0,C,"127th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0128RI00C,US,US,128,R,,0,C,"128th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0135RI00C,US,US,135,R,,0,C,"135th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0136RI00C,US,US,136,R,,0,C,"136th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0137RI00C,US,US,137,R,,0,C,"137th Regiment, United States Colored Infantry",revised 06/16/99,I
UUS0138RI00C,US,US,138,R,,0,C,"138th Regiment, United States Colored Infantry",revised 07/1/99,I
UUSPION0002C,US,US,PION,,,2,C,"Pioneer Corps (Colored), Cavalry Division, 16th Army Corps",revised 06/16/99,
UUSPIONC000C,US,US,PION,C,,0,C,"Pioneer Company (Colored), 1st Division, 16th Army Corps",revised 06/16/99,
UUSPOWERI00C,US,US,POWE,R,,0,C,"Powell's Regiment, United States Colored Infantry",revised 06/16/99,I
UUSQUARD000C,US,US,QUAR,D,,0,C,"Detachment, Quartermaster's Department, United States Colored Troops",revised 06/16/99,
UUSUNAS0AH0C,US,US,UNAS,,H,0,C,Unassigned United States Colored Heavy Artillery,revised 06/16/99,A
UUSUNAS0I00C,US,US,UNAS,,,0,C,Unassigned United States Colored Infantry,revised 06/16/99,I
UUSUNASCI00C,US,US,UNAS,C,,0,C,"Unassigned Company A, United States Colored Infantry",revised 06/16/99,I
UUTSMITCC,US,UT,SMIT,C,,0,,"Smith's Company, Utah Cavalry (3 months, 1862)",revised 06/30/99,C
UUV0000B0P,US,UV,,B,P,0,,"Pontoon Battalion, Pioneer Brigade",,
UUV0000YAB,US,UV,,Y,B,0,,"Light Battery, Mississippi Marine Brigade",,A
UUV0001B0P,US,UV,1,B,P,0,,"1st Battalion, Pioneer Brigade",,
UUV0001B0P2,US,UV,1,B,P,2,,"1st/2nd Battalions, Pioneer Brigade",,
UUV0001B0P3,US,UV,1,B,P,3,,"1st/3rd Battalions, Pioneer Brigade",,
UUV0001B0P4,US,UV,1,B,P,4,,"1st/4th Battalions, Pioneer Brigade",,
UUV0001BCB,US,UV,1,B,B,0,,"1st Battalion, Mississippi Marine Brigade Cavalry",,C
UUV0001C0V1,US,UV,1,C,V,1,,"1st Independent Company, US Volunteers",,
UUV0001C0V2,US,UV,1,C,V,2,,"1st Company of Pontoniers, US Volunteers",,
UUV0001REW,US,UV,1,R,W,0,,"1st Regiment, US Veteran Volunteer Engineers",,E
UUV0001RIB,US,UV,1,R,B,0,,"1st Regiment, Mississippi Marine Brigade Infantry",,I
UUV0001RIW,US,UV,1,R,W,0,,"1st Regiment, US Veteran Volunteer Infantry",,I
UUV0002B0P,US,UV,2,B,P,0,,"2nd Battalion, Pioneer Brigade",,
UUV0002B0P3,US,UV,2,B,P,3,,"2nd/3rd Battalions, Pioneer Brigade",,
UUV0002RIV,US,UV,2,R,V,0,,"2nd Regiment, US Volunteer Infantry",,I
UUV0002RIW,US,UV,2,R,W,0,,"2nd Regiment, US Veteran Volunteer Infantry",,I
UUV0003B0P,US,UV,3,B,P,0,,"3rd Battalion, Pioneer Brigade",,
UUV0003B0P2,US,UV,3,B,P,2,,"3rd/4th Battalions, Pioneer Brigade",,
UUV0003RIV,US,UV,3,R,V,0,,"3rd Regiment, US Volunteer Infantry",,I
UUV0003RIW,US,UV,3,R,W,0,,"3rd Regiment, US Veteran Volunteer Infantry",,I
UUV0004B0P,US,UV,4,B,P,0,,"4th Battalion, Pioneer Brigade",,
UUV0004RIV,US,UV,4,R,V,0,,"4th Regiment, US Volunteer Infantry",,I
UUV0004RIW,US,UV,4,R,W,0,,"4th Regiment, US Veteran Volunteer Infantry",,I
UUV0005RIV,US,UV,5,R,V,0,,"5th Regiment, US Volunteer Infantry",,I
UUV0005RIW,US,UV,5,R,W,0,,"5th Regiment, US Veteran Volunteer Infantry",,I
UUV0006RIV,US,UV,6,R,V,0,,"6th Regiment, US Volunteer Infantry",,I
UUV0006RIW,US,UV,6,R,W,0,,"6th Regiment, US Veteran Volunteer Infantry",,I
UUV0007RIW,US,UV,7,R,W,0,,"7th Regiment, US Veteran Volunteer Infantry",,I
UUV0008RIW,US,UV,8,R,W,0,,"8th Regiment, US Veteran Volunteer Infantry",,I
UUV0009RIW,US,UV,9,R,W,0,,"9th Regiment, US Veteran Volunteer Infantry",,I
UUV00BL0M,US,UV,BL,,,0,,Brigade Band (Sub-district of the Blackwater),,M
UUV00OR0M,US,UV,OR,,,0,,Brigade Band (District of Oregon),,M
UUV00WV0M,US,UV,WV,,,0,,Brigade Band (Department of West Virginia),,M
UUV0209XM,US,UV,209,X,,0,,"Brigade Band (2nd Division, 9th Army Corps)",,M
UUV1008XM01,US,UV,1008,X,,1,,"Brigade Band (1st Brigade, 8th Army Corps)",,M
UUV1008XM02,US,UV,1008,X,,2,,"Brigade Band (1st Separate Brigade, 8th Army Corps)",,M
UUV10MI0M,US,UV,10MI,,,0,,"Brigade Band (1st Brigade, Missouri Central District)",,M
UUV10PE0M,US,UV,10PE,,,0,,"Brigade Band (1st Brigade, Pennsylvania Reserve Volunteers)",,M
UUV1101XM01,US,UV,1101,X,,1,,"Brigade Band (1st Brigade, 1st Division, 1st Army Corps)",,M
UUV1101XM02,US,UV,1101,X,,2,,"Brigade Band (1st-3rd Brigades, 1st-3rd Divisions, 1st/5th/8th Army Corps)",,M
UUV1101XM03,US,UV,1101,X,,3,,"Brigade Band (1st/3rd Brigades, 1st-3rd Divisions, 1st/5th/8th Army Corps)",,M
UUV1101XM04,US,UV,1101,X,,4,,"Brigade Band (1st/3rd Brigades, 1st/3rd Divisions, 1st/8th Army Corps)",,M
UUV1101XM05,US,UV,1101,X,,5,,"Brigade Band (1st/4th Brigades, 1st Division, 1st Army Corps)",,M
UUV1101XM06,US,UV,1101,X,,6,,"Brigade Band (1st/4th Brigades, 1st/3rd/4th Divisions, 1st/5th Army Corps)",,M
UUV1101XM07,US,UV,1101,X,,7,,"Brigade Band (1st/4th Brigades, 1st/4th Divisions, 1st/5th Army Corps)",,M
UUV1101XM08,US,UV,1101,X,,8,,"Brigade Band (1st Brigade, 1st/3rd/4th Divisions, 1st/5th Army Corps)",,M
UUV1102XM,US,UV,1102,X,,0,,"Brigade Band (1st Brigade, 1st Division, 2nd Army Corps)",,M
UUV1104XM,US,UV,1104,X,,0,,"Brigade Band (1st Brigade, 1st Division, 4th Army Corps)",,M
UUV1105XM,US,UV,1105,X,,0,,"Brigade Band (1st/2nd Brigades, 1st/2nd Divisions, 5th/8th Army Corps)",,M
UUV1106XM,US,UV,1106,X,,0,,"Brigade Band (1st Brigade, 1st Division, 6th Army Corps)",,M
UUV1107XM,US,UV,1107,X,,0,,"Brigade Band (1st Brigade, 1st Division, 7th Army Corps)",,M
UUV1108XM,US,UV,1108,X,,0,,"Brigade Band (1st-3rd Brigades, 1st-3rd Divisions, 8th/15th Army Corps)",,M
UUV1109XM01,US,UV,1109,X,,1,,"Brigade Band (1st Brigade, 1st Division, 9th Army Corps)",,M
UUV1109XM02,US,UV,1109,X,,2,,"Brigade Band (1st-3rd Brigades, 1st Division, 9th Army Corps)",,M
UUV1109XM03,US,UV,1109,X,,3,,"Brigade Band (1st-3rd Brigades, 1st-3rd Divisions, 9th Army Corps)",,M
UUV1109XM04,US,UV,1109,X,,4,,"Brigade Band (1st-3rd Brigades, 1st/3rd Divisions, 9th Army Corps)",,M
UUV1111XM01,US,UV,1111,X,,1,,"Brigade Band (1st Brigade, 1st/3rd Divisions, 11th/20th Army Corps)",,M
UUV1111XM02,US,UV,1111,X,,2,,"Brigade Band (1st Brigade, 1st Division, 11th Army Corps)",,M
UUV1113XM,US,UV,1113,X,,0,,"Brigade Band (1st Brigade, 1st Division, 13th Army Corps)",,M
UUV1116XM01,US,UV,1116,X,,1,,"Brigade Band (1st Brigade, 1st Division, 16th Army Corps)",,M
UUV1116XM02,US,UV,1116,X,,2,,"Brigade Band (1st Brigade, 1st/3rd/6th Divisions, 16th/17th Army Corps)",,M
UUV1116XM03,US,UV,1116,X,,3,,"Brigade Band (1st Brigade, 1st/4th Divisions, 16th/17th Army Corps)",,M
UUV1117XM01,US,UV,1117,X,,1,,"Brigade Band (1st Brigade, 1st Division, 17th Army Corps)",,M
UUV1117XM02,US,UV,1117,X,,2,,"Brigade Band (1st Brigade, 1st/6th Divisions, 17th Army Corps)",,M
UUV1118XM,US,UV,1118,X,,0,,"Brigade Band (1st Brigade, 1st Division, 18th Army Corps)",,M
UUV1120XM,US,UV,1120,X,,0,,"Brigade Band (1st Brigade, 1st Division, 20th Army Corps)",,M
UUV11CAXM01,US,UV,11CA,X,,1,,"Brigade Band (1st Brigade, 1st Division, Cavalry Army Corps)",,M
UUV11CAXM02,US,UV,11CA,X,,2,,"Brigade Band (1st/2nd Brigades, 1st-5th Divisions, Cavalry Army Corps)",,M
UUV11CAXM03,US,UV,11CA,X,,3,,"Brigade Band (1st/2nd Brigades, 1st/2nd Divisions, Cavalry Corps, Army of the Potomac)",,M
UUV11CAXM04,US,UV,11CA,X,,4,,"Brigade Band (1st/2nd Brigades, 1st/3rd Divisions, Cavalry Army Corps)",,M
UUV11CU0M,US,UV,11CU,,,0,,"Brigade Band (1st Brigade, 1st Division, Department of Cumberland)",,M
UUV11FRAM,US,UV,11FR,A,,0,,"Brigade Band (1st Brigade, 1st Division, Army of the Frontier)",,M
UUV1201XM01,US,UV,1201,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 1st Army Corps)",,M
UUV1201XM02,US,UV,1201,X,,2,,"Brigade Band (1st Brigade, 2nd Division, 1st/3rd Army Corps)",,M
UUV1202XM01,US,UV,1202,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 2nd Army Corps)",,M
UUV1202XM02,US,UV,1202,X,,2,,"Brigade Band (1st Brigade, 2nd/3rd Divisions, 2nd/14th/15th Army Corps)",,M
UUV1202XM03,US,UV,1202,X,,3,,"Brigade Band (1st/3rd Brigades, 2nd Division, 2nd Army Corps)",,M
UUV1202XM04,US,UV,1202,X,,4,,"Brigade Band (1st/3rd Brigades, 2nd/3rd Divisions, 2nd Army Corps)",,M
UUV1203XM,US,UV,1203,X,,0,,"Brigade Band (1st Brigade, 2nd Division, 3rd Army Corps)",,M
UUV1204XM01,US,UV,1204,X,,1,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, 4th/15th Army Corps)",,M
UUV1204XM02,US,UV,1204,X,,2,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, 4th/15th/21st Army Corps)",,M
UUV1206XM01,US,UV,1206,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 6th Army Corps)",,M
UUV1206XM02,US,UV,1206,X,,2,,"Brigade Band (1st Brigade, 2nd/3rd Divisions, 6th Army Corps)",,M
UUV1206XM03,US,UV,1206,X,,3,,"Brigade Band (1st/3rd Brigades, 2nd Division, 6th Army Corps)",,M
UUV1206XM04,US,UV,1206,X,,4,,"Brigade Band (1st/3rd Brigades, 2nd/3rd Divisions, 6th Army Corps)",,M
UUV1206XM05,US,UV,1206,X,,5,,"Brigade Band (1st/4th Brigades, 2nd Division, 6th Army Corps)",,M
UUV1207XM01,US,UV,1207,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 7th/10th/14th Army Corps)",,M
UUV1207XM02,US,UV,1207,X,,2,,"Brigade Band (1st Brigade, 2nd Division, 7th/10th/15th/24th Army Corps)",,M
UUV1207XM03,US,UV,1207,X,,3,,"Brigade Band (1st Brigade, 2nd Division, 7th/10th/18th Army Corps)",,M
UUV1207XM04,US,UV,1207,X,,4,,"Brigade Band (1st Brigade, 2nd Division, 7th/10th/24th Army Corps)",,M
UUV1207XM05,US,UV,1207,X,,5,,"Brigade Band (1st Brigade, 2nd Division, 7th/18th Army Corps)",,M
UUV1207XM06,US,UV,1207,X,,6,,"Brigade Band (1st Brigade, 2nd Division, 7th/18th/20th/24th Army Corps)",,M
UUV1207XM07,US,UV,1207,X,,7,,"Brigade Band (1st Brigade, 2nd Division, 7th/8th/10th/24th Army Corps)",,M
UUV1209XM01,US,UV,1209,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 9th Army Corps)",,M
UUV1209XM02,US,UV,1209,X,,2,,"Brigade Band (1st/2nd Brigades, 2nd Division, 9th Army Corps)",,M
UUV1210XM,US,UV,1210,X,,0,,"Brigade Band (1st Brigade, 2nd Division, 10th/24th Army Corps)",,M
UUV1212XM,US,UV,1212,X,,0,,"Brigade Band (1st/2nd Brigades, 2nd/5th Divisions, 12th/19th Army Corps)",,M
UUV1213XM01,US,UV,1213,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 13th/15th Army Corps)",,M
UUV1213XM02,US,UV,1213,X,,2,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, 13th/19th Army Corps)",,M
UUV1213XM03,US,UV,1213,X,,3,,"Brigade Band (1st/2nd Brigades, 2nd/5th Divisions, 13th/19th Army Corps)",,M
UUV1214XM01,US,UV,1214,X,,1,,"Brigade Band (1st Brigade, 2nd Division, 14th Army Corps)",,M
UUV1214XM02,US,UV,1214,X,,2,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, 14th Army Corps)",,M
UUV1214XM03,US,UV,1214,X,,3,,"Brigade Band (1st/2nd Brigades, 2nd/4th Divisions, 14th/23rd Army Corps)",,M
UUV1214XM04,US,UV,1214,X,,4,,"Brigade Band (1st/2nd Brigades, 2nd/5th Divisions, 14th Army Corps)",,M
UUV1217XM,US,UV,1217,X,,0,,"Brigade Band (1st Brigade, 2nd Division, 17th Army Corps)",,M
UUV1224XM,US,UV,1224,X,,0,,"Brigade Band (1st Brigade, 2nd Division, 24th Army Corps)",,M
UUV1231XM,US,UV,1231,X,,0,,"Brigade Band (1st Brigade, 2nd Division, 31st Army Corps)",,M
UUV12CAXM01,US,UV,12CA,X,,1,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, Cavalry Army Corps)",,M
UUV12CAXM02,US,UV,12CA,X,,2,,"Brigade Band (1st/2nd Brigades, 2nd/3rd Divisions, Cavalry Corps, Army of the Potomac)",,M
UUV12FRAM,US,UV,12FR,A,,0,,"Brigade Band (1st Brigade, 2nd Division, Army of the Frontier)",,M
UUV1302XM01,US,UV,1302,X,,1,,"Brigade Band (1st Brigade, 3rd Division, 2nd Army Corps)",,M
UUV1302XM02,US,UV,1302,X,,2,,"Brigade Band (1st/3rd Brigades, 3rd Division, 2nd Army Corps)",,M
