BattlefieldCode,Comment,Source,UnitCode,companies,batteries,detachment,section
VA089,,DYER,UNY0001YAL,,,,
VA089,,DYER,UNY0003YAL,,,,
VA089,,DYER,UNY0009RAH,,,,
VA089,,DYER,UNY0012YAL,,,,
VA089,,DYER,UNY0014RAH,,,,
VA089,,DYER,UNY0015RE01,,,,
VA089,,DYER,UNY0019YAL,,,,
VA089,,DYER,UNY0027YAL,,,,
VA089,,DYER,UNY0034YAL,,,,
VA089,,DYER,UNY0043RI,,,,
VA089,,DYER,UNY0046RI,,,,
VA089,,DYER,UNY0049RI,,,,
VA089,,DYER,UNY0050RE,,,,
VA089,,DYER,UNY0051RI,,,,
VA089,,DYER,UNY0062RI,,,,
VA089,,DYER,UNY0065RI,,,,
VA089,,DYER,UNY0077RI,,,,
VA089,,DYER,UNY0079RI,,,,
VA089,,DYER,UNY0080RI,,,,
VA089,,DYER,UNY0089RI,,,,
VA089,,DYER,UNY0100RI,,,,
VA089,,DYER,UNY0106RI,,,,
VA089,,DYER,UNY0109RI,,,,
VA089,,DYER,UNY0121RI,,,,
VA089,,DYER,UNY0122RI,,,,
VA089,,DYER,UNY0148RI,,,,
VA089,,DYER,UNY0151RI,,,,
VA089,,DYER,UNY0158RI,,,,
VA089,,DYER,UNY0179RI,,,,
VA089,,DYER,UNY0186RI,,,,
VA089,"Battery ""H""",DYER,UOH0001RAL1,,1,,
VA089,,DYER,UOH0060RI01,,,,
VA089,,DYER,UOH0062RI,,,,
VA089,,DYER,UOH0067RI,,,,
VA089,,DYER,UOH0110RI,,,,
VA089,,DYER,UOH0122RI,,,,
VA089,,DYER,UOH0126RI,,,,
VA089,"Batteries ""B"" and ""F""",DYER,UPA0001RAL,,2,,
VA089,,DYER,UPA0002RC,,,,
VA089,,DYER,UPA000DYAL,,,,
VA089,,DYER,UPA0045RI,,,,
VA089,,DYER,UPA0048RI,,,,
VA089,,DYER,UPA0049RI,,,,
VA089,,DYER,UPA0050RI,,,,
VA089,,DYER,UPA0051RI,,,,
VA089,,DYER,UPA0055RI,,,,
VA089,,DYER,UPA0061RI,,,,
VA089,,DYER,UPA0068RI,,,,
VA089,,DYER,UPA0082RI,,,,
VA089,,DYER,UPA0087RI,,,,
VA089,,DYER,UPA0093RI,,,,
VA089,,DYER,UPA0095RI,,,,
VA089,,DYER,UPA0098RI,,,,
VA089,,DYER,UPA0100RI,,,,
VA089,,DYER,UPA0102RI,,,,
VA089,,DYER,UPA0114RI,,,,
VA089,,DYER,UPA0119RI,,,,
VA089,,DYER,UPA0139RI,,,,
VA089,,DYER,UPA0199RI,,,,
VA089,,DYER,UPA0200RI,,,,
VA089,,DYER,UPA0205RI,,,,
VA089,,DYER,UPA0207RI,,,,
VA089,,DYER,UPA0208RI,,,,
VA089,,DYER,UPA0209RI,,,,
VA089,,DYER,UPA0211RI,,,,
VA089,"Batteries ""E,"" ""G"" and ""H""",DYER,URI0001RAL,,3,,
VA089,,DYER,URI0002RI,,,,
VA089,,DYER,URI0007RI,,,,
VA089,"Battery ""A""",DYER,UUR0002RA,,1,,
VA089,"Batteries ""E"" and ""C & I""",DYER,UUR0005RA,,2,,
VA089,,DYER,UVT0001RAH,,,,
VA089,,DYER,UVT0002RI,,,,
VA089,,DYER,UVT0003RI,,,,
VA089,,DYER,UVT0003YAL,,,,
VA089,,DYER,UVT0004RI,,,,
VA089,,DYER,UVT0005RI,,,,
VA089,,DYER,UVT0006RI,,,,
VA089,,DYER,UVT0010RI,,,,
VA089,,DYER,UVT0017RI,,,,
VA089,,DYER,UWI0037RI,,,,
VA089,,DYER,UWI0038RI,,,,
VA090,,DYER,UMA0028RI,,,,
VA090,,DYER,UMI0026RI,,,,
VA090,,DYER,UNH0001YAL,,,,
VA090,,DYER,UNH0005RI,,,,
VA090,"Battery ""B""",DYER,UNJ00000AL,,1,,
VA090,,DYER,UNY0002RAH,,,,
VA090,,DYER,UNY0004RAH,,,,
VA090,,DYER,UNY0007RI01,,,,
VA090,,DYER,UNY0039RI,,,,
VA090,,DYER,UNY0052RI,,,,
VA090,,DYER,UNY0061RI,,,,
VA090,,DYER,UNY0063RI,,,,
VA090,,DYER,UNY0064RI,,,,
VA090,,DYER,UNY0066RI,,,,
VA090,,DYER,UNY0069RI,,,,
VA090,,DYER,UNY0088RI,,,,
VA090,,DYER,UNY0111RI,,,,
VA090,,DYER,UNY0125RI,,,,
VA090,,DYER,UNY0126RI,,,,
VA090,,DYER,UPA0053RI,,,,
VA090,,DYER,UPA0081RI,,,,
VA090,,DYER,UPA0116RI,,,,
VA090,,DYER,UPA0140RI,,,,
VA090,,DYER,UPA0145RI,,,,
VA090,,DYER,UPA0148RI,,,,
VA090,,DYER,UPA0183RI,,,,
VA090,"Battery ""K""",DYER,UUR0004RA,,1,,
VA091,,DYER,UME0001RC,,,,
VA091,,DYER,UNJ0001RC,,,,
VA091,,DYER,UNY0002R0T,,,,
VA091,,DYER,UNY0004RAH,,,,
VA091,,DYER,UNY0010RC,,,,
VA091,,DYER,UNY0024RC,,,,
VA091,,DYER,UOH0006RC,,,,
VA091,,DYER,UOH0013RC,,,,
VA091,,DYER,UPA0001RC,,,,
VA091,,DYER,UPA0004RC,,,,
VA091,,DYER,UPA0008RC,,,,
VA091,,DYER,UPA0016RC,,,,
VA091,,DYER,UPA0021RC01,,,,
VA091,"Battery ""A""",DYER,UUR0002RA,,1,,
VA092,,DYER,UCT0010RI,,,,
VA092,,DYER,UIL0039RI,,,,
VA092,,DYER,UMA0034RI,,,,
VA092,,DYER,UME0008RI,,,,
VA092,,DYER,UME0011RI,,,,
VA092,,DYER,UNY0017YAL,,,,
VA092,,DYER,UNY0089RI,,,,
VA092,,DYER,UNY0100RI,,,,
VA092,,DYER,UNY0148RI,,,,
VA092,,DYER,UNY0158RI,,,,
VA092,,DYER,UOH0062RI,,,,
VA092,,DYER,UOH0067RI,,,,
VA092,,DYER,UOH0116RI,,,,
VA092,,DYER,UPA0055RI,,,,
VA092,,DYER,UPA0199RI,,,,
VA092,"Battery ""B""",DYER,UUR0001RA,,1,,
VA092,,DYER,UWV0010RI,,,,
VA092,,DYER,UWV0011RI,,,,
VA092,,DYER,UWV0012RI,,,,
VA092,,DYER,UWV0015RI,,,,
VA093,,CRUTE,CAL0023BS,,,,
VA093,,CRUTE,CAL0041RI,,,,
VA093,,CRUTE,CAL0043RI,,,,
VA093,,CRUTE,CGA0003BS,,,,
VA093,,CRUTE,CGA0010BI,,,,
VA093,,CRUTE,CGA0016RI,,,,
VA093,,CRUTE,CGA0018BI01,,,,
VA093,,CRUTE,CGA0018RI,,,,
VA093,,CRUTE,CGA0024RI,,,,
VA093,,CRUTE,CGA0050RI,,,,
VA093,,CRUTE,CGA0051RI,,,,
VA093,,CRUTE,CGA0053RI,,,,
VA093,,CRUTE,CGACOBB0I,,,,
VA093,,CRUTE,CGACOBBL,,,,
VA093,,CRUTE,CGAPHILL,,,,
VA093,,CRUTE,CMS0013RI,,,,
VA093,,CRUTE,CMS0017RI,,,,
VA093,,CRUTE,CMS0018RI,,,,
VA093,,CRUTE,CMS0021RI,,,,
VA093,,CRUTE,CNC0024RI,,,,
VA093,,CRUTE,CNC0035RI,,,,
VA093,,CRUTE,CNC0049RI,,,,
VA093,,CRUTE,CNC0056RI,,,,
VA093,,CRUTE,CSC0017RI,,,,
VA093,,CRUTE,CSC0018RI,,,,
VA093,,CRUTE,CSC0022RI,,,,
VA093,,CRUTE,CSC0023RI,,,,
VA093,,CRUTE,CSC0026RI,,,,
VA093,,CRUTE,CVA0001R0R1,,,,
VA093,,CRUTE,CVA0001RI,,,,
VA093,,CRUTE,CVA0002B0R,,,,
VA093,,CRUTE,CVA0002BI,,,,
VA093,,CRUTE,CVA0003RI02,,,,
VA093,,CRUTE,CVA0004BI,,,,
VA093,,CRUTE,CVA0007RI,,,,
VA093,,CRUTE,CVA0008RI,,,,
VA093,,CRUTE,CVA0009RI,,,,
VA093,,CRUTE,CVA0011RI,,,,
VA093,,CRUTE,CVA0014RI,,,,
VA093,,CRUTE,CVA0015RI,,,,
VA093,,CRUTE,CVA0017RI,,,,
VA093,,CRUTE,CVA0018RI,,,,
VA093,,CRUTE,CVA0019BAH,,,,
VA093,,CRUTE,CVA0019RI,,,,
VA093,,CRUTE,CVA0024RI,,,,
VA093,,CRUTE,CVA0026RI,,,,
VA093,,CRUTE,CVA0028RI,,,,
VA093,,CRUTE,CVA0029RI,,,,
VA093,,CRUTE,CVA0030RI,,,,
VA093,,CRUTE,CVA0032RI,,,,
VA093,,CRUTE,CVA0040RI,,,,
VA093,,CRUTE,CVA0053RI,,,,
VA093,,CRUTE,CVA0056RI,,,,
VA093,,CRUTE,CVA0057RI,,,,
VA093,,CRUTE,CVA0059RI,,,,
VA093,,CRUTE,CVABSMICAL,,,,
VA093,,CRUTE,CVACOOPCAL,,,,
VA093,,CRUTE,CVADANCCA,,,,
VA093,,CRUTE,CVAPEGRCAL,,,,
VA093,,DYER,UCT0001RC,,,,
VA093,,DYER,UCT0014RI,,,,
VA093,,DYER,UDE0001RI01,,,,
VA093,,DYER,UIN0020RI,,,,
VA093,,DYER,UMA0001RAH,,,,
VA093,,DYER,UMA0002RC,,,,
VA093,,DYER,UMA0010YAL,,,,
VA093,,DYER,UMA0011RI,,,,
VA093,,DYER,UMA0019RI,,,,
VA093,,DYER,UMA0020RI,,,,
VA093,,DYER,UMA0028RI,,,,
VA093,,DYER,UME0001RAH,,,,
VA093,,DYER,UME0017RI,,,,
VA093,,DYER,UME0019RI,,,,
VA093,,DYER,UMI0001RC01,,,,
VA093,,DYER,UMI0005RC,,,,
VA093,,DYER,UMI0005RI,,,,
VA093,,DYER,UMI0006RC,,,,
VA093,,DYER,UMI0007RC,,,,
VA093,,DYER,UMI0007RI,,,,
VA093,,DYER,UMI0026RI,,,,
VA093,,DYER,UMN0001RI,,,,
VA093,,DYER,UNH0001YAL,,,,
VA093,,DYER,UNH0005RI,,,,
VA093,"Batteries ""A"" and ""B""",DYER,UNJ00000AL,,2,,
VA093,,DYER,UNJ0001RC,,,,
VA093,,DYER,UNJ0003RC,,,,
VA093,,DYER,UNJ0007RI,,,,
VA093,,DYER,UNJ0008RI,,,,
VA093,,DYER,UNJ0011RI,,,,
VA093,,DYER,UNJ0012RI,,,,
VA093,,DYER,UNY0001RC01,,,,
VA093,,DYER,UNY0001YAL,,,,
VA093,,DYER,UNY0002R0T,,,,
VA093,,DYER,UNY0002RAH,,,,
VA093,,DYER,UNY0002RC01,,,,
VA093,,DYER,UNY0003YAL,,,,
VA093,,DYER,UNY0004RAH,,,,
VA093,,DYER,UNY0006RC,,,,
VA093,,DYER,UNY0007RI01,,,,
VA093,,DYER,UNY0008RAH,,,,
VA093,,DYER,UNY0008RC,,,,
VA093,,DYER,UNY0009RC,,,,
VA093,,DYER,UNY0010RC,,,,
VA093,,DYER,UNY0010RI,,,,
VA093,,DYER,UNY0011YAL,,,,
VA093,,DYER,UNY0015RC,,,,
VA093,,DYER,UNY0019RC,,,,
VA093,,DYER,UNY0024RC,,,,
VA093,,DYER,UNY0039RI,,,,
VA093,,DYER,UNY0040RI,,,,
VA093,,DYER,UNY0052RI,,,,
VA093,,DYER,UNY0059RI,,,,
VA093,,DYER,UNY0061RI,,,,
VA093,,DYER,UNY0063RI,,,,
VA093,,DYER,UNY0064RI,,,,
VA093,,DYER,UNY0066RI,,,,
VA093,,DYER,UNY0069RI,,,,
VA093,,DYER,UNY0073RI,,,,
VA093,,DYER,UNY0086RI,,,,
VA093,,DYER,UNY0088RI,,,,
VA093,,DYER,UNY0093RI,,,,
VA093,,DYER,UNY0108RI,,,,
VA093,,DYER,UNY0111RI,,,,
VA093,,DYER,UNY0120RI,,,,
VA093,,DYER,UNY0124RI,,,,
VA093,,DYER,UNY0125RI,,,,
VA093,,DYER,UNY0126RI,,,,
VA093,,DYER,UNY0152RI,,,,
VA093,,DYER,UNY0155RI,,,,
VA093,,DYER,UNY0164RI,,,,
VA093,,DYER,UNY0170RI,,,,
VA093,,DYER,UNY0182RI,,,,
VA093,,DYER,UOH0002RC,,,,
VA093,,DYER,UOH0004RI01,,,,
VA093,,DYER,UOH0006RC,,,,
VA093,,DYER,UOH0013RC,,,,
VA093,,DYER,UPA0001RC,,,,
VA093,,DYER,UPA0004RC,,,,
VA093,,DYER,UPA0006RC,,,,
VA093,,DYER,UPA0008RC,,,,
VA093,,DYER,UPA0016RC,,,,
VA093,,DYER,UPA0017RC,,,,
VA093,,DYER,UPA0020RC01,,,,
VA093,,DYER,UPA0021RC01,,,,
VA093,,DYER,UPA0049RI,,,,
VA093,,DYER,UPA0053RI,,,,
VA093,,DYER,UPA0057RI,,,,
VA093,,DYER,UPA0069RI,,,,
VA093,,DYER,UPA0081RI,,,,
VA093,,DYER,UPA0099RI,,,,
VA093,,DYER,UPA0105RI,,,,
VA093,,DYER,UPA0106RI,,,,
VA093,,DYER,UPA0110RI,,,,
VA093,,DYER,UPA0116RI,,,,
VA093,,DYER,UPA0140RI,,,,
VA093,,DYER,UPA0141RI,,,,
VA093,,DYER,UPA0145RI,,,,
VA093,,DYER,UPA0148RI,,,,
VA093,,DYER,UPA0183RI,,,,
VA093,,DYER,UPA0184RI,,,,
VA093,"Batteries ""B,"" ""G"" and ""H""",DYER,URI0001RAL,,3,,
VA093,,DYER,UUR0001RC01,,,,
VA093,"Battery ""A""",DYER,UUR0002RA,,1,,
VA093,"Batteries ""C & E,"" and ""K""",DYER,UUR0004RA,,2,,
VA093,"Battery ""E""",DYER,UUR0005RA,,1,,
VA093,,DYER,UUR0005RC,,,,
VA093,,DYER,UUR0006RC,,,,
VA093,,DYER,UVT0001RC,,,,
VA093,,DYER,UWI0036RI,,,,
VA093,,DYER,UWV0001RC,,,,
VA093,,DYER,UWV0002RC,,,,
VA093,,DYER,UWV0003RC,,,,
VA093,,DYER,UWV0007RI,,,,
VA094,,DYER,UCT0014RI,,,,
VA094,,DYER,UDE0001RI01,,,,
VA094,,DYER,UMA0010YAL,,,,
VA094,,DYER,UMA0019RI,,,,
VA094,,DYER,UMA0020RI,,,,
VA094,,DYER,UME0001RC,,,,
VA094,,DYER,UME0019RI,,,,
VA094,,DYER,UMI0007RI,,,,
VA094,,DYER,UMN0001RI,,,,
VA094,,DYER,UNJ0001RC,,,,
VA094,,DYER,UNJ0012RI,,,,
VA094,,DYER,UNY0002R0T,,,,
VA094,,DYER,UNY0008RAH,,,,
VA094,,DYER,UNY0010RC,,,,
VA094,,DYER,UNY0010RI,,,,
VA094,,DYER,UNY0024RC,,,,
VA094,,DYER,UNY0059RI,,,,
VA094,,DYER,UNY0108RI,,,,
VA094,,DYER,UNY0152RI,,,,
VA094,,DYER,UNY0155RI,,,,
VA094,,DYER,UNY0164RI,,,,
VA094,,DYER,UNY0170RI,,,,
VA094,,DYER,UNY0182RI,,,,
VA094,,DYER,UOH0004RI01,,,,
VA094,,DYER,UOH0006RC,,,,
VA094,,DYER,UOH0013RC,,,,
VA094,,DYER,UPA0001RC,,,,
VA094,,DYER,UPA0004RC,,,,
VA094,,DYER,UPA0008RC,,,,
VA094,,DYER,UPA0016RC,,,,
VA094,,DYER,UPA0021RC01,,,,
VA094,,DYER,UPA0069RI,,,,
VA094,,DYER,UPA0106RI,,,,
VA094,,DYER,UPA0184RI,,,,
VA094,"Battery ""B""",DYER,URI0001RAL,,1,,
VA094,"Battery ""A""",DYER,UUR0002RA,,1,,
VA094,,DYER,UWI0036RI,,,,
VA095,,CRUTE,CAL0010RI,,,,
VA095,Detachment,DYER,UMA0004RC,,,1,
VA095,,DYER,UOH0123RI,,,,
VA095,,DYER,UPA0054RI,,,,
VA096,,DYER,UCT0001RC,,,,
VA096,,DYER,UMA0002RC,,,,
VA096,,DYER,UMI0001RC01,,,,
VA096,,DYER,UMI0005RC,,,,
VA096,,DYER,UMI0006RC,,,,
VA096,,DYER,UMI0007RC,,,,
VA096,,DYER,UNJ0003RC,,,,
VA096,,DYER,UNY0001RC01,,,,
VA096,,DYER,UNY0002RC01,,,,
VA096,,DYER,UNY0006RC,,,,
VA096,,DYER,UNY0008RC,,,,
VA096,,DYER,UNY0009RC,,,,
VA096,,DYER,UNY0015RC,,,,
VA096,,DYER,UNY0019RC,,,,
VA096,,DYER,UOH0002RC,,,,
VA096,,DYER,UPA0006RC,,,,
VA096,,DYER,UPA0016RC,,,,
VA096,,DYER,UPA0020RC01,,,,
VA096,,DYER,UUR0001RC01,,,,
VA096,"Battery ""C & E""",DYER,UUR0004RA,,1,,
VA096,,DYER,UUR0005RC,,,,
VA096,,DYER,UUR0006RC,,,,
VA096,,DYER,UVT0001RC,,,,
VA096,,DYER,UWV0001RC,,,,
VA096,,DYER,UWV0002RC,,,,
VA096,,DYER,UWV0003RC,,,,
VA097,,DYER,UCT0001RC,,,,
VA097,,DYER,UCT0002RAH,,,,
VA097,,DYER,UCT0010RI,,,,
VA097,,DYER,UCT0014RI,,,,
VA097,,DYER,UDC0001RC,,,,
VA097,,DYER,UDE0001RI01,,,,
VA097,,DYER,UDE0003RI,,,,
VA097,,DYER,UDE0004RI,,,,
VA097,,DYER,UDE0008RI,,,,
VA097,,DYER,UIL0039RI,,,,
VA097,,DYER,UIN0020RI,,,,
VA097,,DYER,UMA0001RAH,,,,
VA097,,DYER,UMA0002RC,,,,
VA097,,DYER,UMA0010YAL,,,,
VA097,,DYER,UMA0011RI,,,,
VA097,,DYER,UMA0019RI,,,,
VA097,,DYER,UMA0020RI,,,,
VA097,,DYER,UMA0028RI,,,,
VA097,,DYER,UMA0032RI,,,,
VA097,,DYER,UMA0034RI,,,,
VA097,,DYER,UMA0037RI,,,,
VA097,,DYER,UMA0039RI,,,,
VA097,,DYER,UMD0001RC01,,,,
VA097,,DYER,UMD0001RI01,,,,
VA097,,DYER,UMD0004RI02,,,,
VA097,,DYER,UMD0006RI,,,,
VA097,,DYER,UMD0007RI,,,,
VA097,,DYER,UMD0008RI,,,,
VA097,,DYER,UME0001RAH,,,,
VA097,,DYER,UME0001RC,,,,
VA097,,DYER,UME0008RI,,,,
VA097,,DYER,UME0011RI,,,,
VA097,,DYER,UME0019RI,,,,
VA097,,DYER,UME0020RI,,,,
VA097,,DYER,UMI0001RC01,,,,
VA097,,DYER,UMI0001RI01,,,,
VA097,,DYER,UMI0005RC,,,,
VA097,,DYER,UMI0005RI,,,,
VA097,,DYER,UMI0006RC,,,,
VA097,,DYER,UMI0007RC,,,,
VA097,,DYER,UMI0007RI,,,,
VA097,,DYER,UMI0016RI,,,,
VA097,,DYER,UMI0026RI,,,,
VA097,,DYER,UMN0001RI,,,,
VA097,,DYER,UNH0001YAL,,,,
VA097,,DYER,UNH0005RI,,,,
VA097,"Batteries ""A"" and ""B""",DYER,UNJ00000AL,,2,,
VA097,,DYER,UNJ0001RC,,,,
VA097,,DYER,UNJ0003RC,,,,
VA097,,DYER,UNJ0007RI,,,,
VA097,,DYER,UNJ0008RI,,,,
VA097,,DYER,UNJ0011RI,,,,
VA097,,DYER,UNJ0012RI,,,,
VA097,,DYER,UNY0001BS,,,,
VA097,"Batteries ""B,"" ""D"" and ""H""",DYER,UNY0001RAL,,3,,
VA097,,DYER,UNY0001RC01,,,,
VA097,,DYER,UNY0001YAL,,,,
VA097,,DYER,UNY0002R0T,,,,
VA097,,DYER,UNY0002RAH,,,,
VA097,,DYER,UNY0002RC01,,,,
VA097,,DYER,UNY0003YAL,,,,
VA097,,DYER,UNY0004RAH,,,,
VA097,,DYER,UNY0005RI,,,,
VA097,,DYER,UNY0006RC,,,,
VA097,,DYER,UNY0007RI01,,,,
VA097,,DYER,UNY0008RAH,,,,
VA097,,DYER,UNY0008RC,,,,
VA097,,DYER,UNY0009RAH,,,,
VA097,,DYER,UNY0009RC,,,,
VA097,,DYER,UNY0010RC,,,,
VA097,,DYER,UNY0010RI,,,,
VA097,,DYER,UNY0011YAL,,,,
VA097,,DYER,UNY0015RAH,,,,
VA097,,DYER,UNY0015RC,,,,
VA097,,DYER,UNY0019RC,,,,
VA097,,DYER,UNY0024RC,,,,
VA097,,DYER,UNY0039RI,,,,
VA097,,DYER,UNY0040RI,,,,
VA097,,DYER,UNY0043RI,,,,
VA097,,DYER,UNY0049RI,,,,
VA097,,DYER,UNY0052RI,,,,
VA097,,DYER,UNY0059RI,,,,
VA097,,DYER,UNY0061RI,,,,
VA097,,DYER,UNY0062RI,,,,
VA097,,DYER,UNY0063RI,,,,
VA097,,DYER,UNY0064RI,,,,
VA097,,DYER,UNY0065RI,,,,
VA097,,DYER,UNY0066RI,,,,
VA097,,DYER,UNY0069RI,,,,
VA097,,DYER,UNY0073RI,,,,
VA097,,DYER,UNY0077RI,,,,
VA097,,DYER,UNY0086RI,,,,
VA097,,DYER,UNY0088RI,,,,
VA097,,DYER,UNY0091RI,,,,
VA097,,DYER,UNY0093RI,,,,
VA097,,DYER,UNY0094RI,,,,
VA097,,DYER,UNY0095RI,,,,
VA097,,DYER,UNY0097RI,,,,
VA097,,DYER,UNY0100RI,,,,
VA097,,DYER,UNY0104RI,,,,
VA097,,DYER,UNY0106RI,,,,
VA097,,DYER,UNY0108RI,,,,
VA097,,DYER,UNY0111RI,,,,
VA097,,DYER,UNY0120RI,,,,
VA097,,DYER,UNY0121RI,,,,
VA097,,DYER,UNY0122RI,,,,
VA097,,DYER,UNY0124RI,,,,
VA097,,DYER,UNY0125RI,,,,
VA097,,DYER,UNY0126RI,,,,
VA097,,DYER,UNY0140RI,,,,
VA097,,DYER,UNY0146RI,,,,
VA097,,DYER,UNY0147RI,,,,
VA097,,DYER,UNY0151RI,,,,
VA097,,DYER,UNY0152RI,,,,
VA097,,DYER,UNY0155RI,,,,
VA097,,DYER,UNY0164RI,,,,
VA097,,DYER,UNY0170RI,,,,
VA097,,DYER,UNY0182RI,,,,
VA097,,DYER,UNY0185RI,,,,
VA097,,DYER,UNY0187RI,,,,
VA097,,DYER,UNY0188RI,,,,
VA097,,DYER,UNY0189RI,,,,
VA097,,DYER,UOH0002RC,,,,
VA097,,DYER,UOH0004RI01,,,,
VA097,,DYER,UOH0006RC,,,,
VA097,,DYER,UOH0013RC,,,,
VA097,,DYER,UOH0062RI,,,,
VA097,,DYER,UOH0067RI,,,,
VA097,,DYER,UOH0116RI,,,,
VA097,,DYER,UOH0122RI,,,,
VA097,,DYER,UPA0001RC,,,,
VA097,,DYER,UPA0004RC,,,,
VA097,,DYER,UPA0005RC,,,,
VA097,,DYER,UPA0006RC,,,,
VA097,,DYER,UPA0008RC,,,,
VA097,,DYER,UPA0011RC,,,,
VA097,,DYER,UPA0011RI01,,,,
VA097,,DYER,UPA0016RC,,,,
VA097,,DYER,UPA0017RC,,,,
VA097,,DYER,UPA0020RC01,,,,
VA097,,DYER,UPA0021RC01,,,,
VA097,,DYER,UPA0049RI,,,,
VA097,,DYER,UPA0053RI,,,,
VA097,,DYER,UPA0055RI,,,,
VA097,,DYER,UPA0056RI,,,,
VA097,,DYER,UPA0057RI,,,,
VA097,,DYER,UPA0061RI,,,,
VA097,,DYER,UPA0067RI,,,,
VA097,,DYER,UPA0069RI,,,,
VA097,,DYER,UPA0081RI,,,,
VA097,,DYER,UPA0082RI,,,,
VA097,,DYER,UPA0083RI,,,,
VA097,,DYER,UPA0087RI,,,,
VA097,,DYER,UPA0088RI,,,,
VA097,,DYER,UPA0091RI,,,,
VA097,,DYER,UPA0093RI,,,,
VA097,,DYER,UPA0095RI,,,,
VA097,,DYER,UPA0098RI,,,,
VA097,,DYER,UPA0099RI,,,,
VA097,,DYER,UPA0102RI,,,,
VA097,,DYER,UPA0105RI,,,,
VA097,,DYER,UPA0106RI,,,,
VA097,,DYER,UPA0107RI,,,,
VA097,,DYER,UPA0110RI,,,,
VA097,,DYER,UPA0116RI,,,,
VA097,,DYER,UPA0118RI,,,,
VA097,,DYER,UPA0119RI,,,,
VA097,,DYER,UPA0121RI,,,,
VA097,,DYER,UPA0138RI,,,,
VA097,,DYER,UPA0139RI,,,,
VA097,,DYER,UPA0140RI,,,,
VA097,,DYER,UPA0141RI,,,,
VA097,,DYER,UPA0142RI,,,,
VA097,,DYER,UPA0145RI,,,,
VA097,,DYER,UPA0148RI,,,,
VA097,,DYER,UPA0155RI,,,,
VA097,,DYER,UPA0157RI,,,,
VA097,,DYER,UPA0183RI,,,,
VA097,,DYER,UPA0184RI,,,,
VA097,,DYER,UPA0190RI,,,,
VA097,,DYER,UPA0191RI,,,,
VA097,,DYER,UPA0199RI,,,,
VA097,,DYER,UPA0210RI,,,,
VA097,"Batteries ""B,"" ""G"" and ""H""",DYER,URI0001RAL,,3,,
VA097,,DYER,URI0002RI,,,,
VA097,"Batteries ""A,"" ""B"" and ""M""",DYER,UUR0001RA,,3,,
VA097,,DYER,UUR0001RC01,,,,
VA097,"Battery ""A""",DYER,UUR0002RA,,1,,
VA097,"Batteries ""B,"" ""C & E"" and ""K""",DYER,UUR0004RA,,3,,
VA097,"Batteries ""D & G,"" and ""E""",DYER,UUR0005RA,,2,,
VA097,,DYER,UUR0005RC,,,,
VA097,,DYER,UUR0006RC,,,,
VA097,,DYER,UUS0008RI00C,,,,
VA097,,DYER,UUS0029RI00C,,,,
VA097,,DYER,UUS0031RI00C,,,,
VA097,,DYER,UUS0041RI00C,,,,
VA097,,DYER,UUS0045RI00C,,,,
VA097,,DYER,UUS0127RI00C,,,,
VA097,,DYER,UVT0001RAH,,,,
VA097,,DYER,UVT0001RC,,,,
VA097,,DYER,UVT0002RI,,,,
VA097,,DYER,UVT0003RI,,,,
VA097,,DYER,UVT0004RI,,,,
VA097,,DYER,UVT0005RI,,,,
VA097,,DYER,UVT0006RI,,,,
VA097,,DYER,UVT0010RI,,,,
VA097,,DYER,UWI0005RI,,,,
VA097,,DYER,UWI0006RI,,,,
VA097,,DYER,UWI0007RI,,,,
VA097,,DYER,UWI0036RI,,,,
VA097,,DYER,UWV0001RC,,,,
VA097,,DYER,UWV0002RC,,,,
VA097,,DYER,UWV0003RC,,,,
VA097,,DYER,UWV0007RI,,,,
VA097,,DYER,UWV0010RI,,,,
VA097,,DYER,UWV0011RI,,,,
VA097,,DYER,UWV0012RI,,,,
VA097,,DYER,UWV0015RI,,,,
VA098,,CRUTE,CAL0008RI,,,,
VA098,,CRUTE,CAL0010RI,,,,
VA098,,CRUTE,CAL0011RI,,,,
VA098,,CRUTE,CAL0013RI,,,,
VA098,,CRUTE,CAL0014RI,,,,
VA098,,CRUTE,CAL0015RI,,,,
VA098,,CRUTE,CAL0023BS,,,,
VA098,,CRUTE,CAL0041RI,,,,
VA098,,CRUTE,CAL0043RI,,,,
VA098,,CRUTE,CAL0044RI,,,,
VA098,,CRUTE,CAL0047RI,,,,
VA098,,CRUTE,CAL0048RI,,,,
VA098,,CRUTE,CAR0003RI01,,,,
VA098,,CRUTE,CFL0005RI,,,,
VA098,,CRUTE,CFL0008RI,,,,
VA098,,CRUTE,CFL0009RI,,,,
VA098,,CRUTE,CFL0010RI,,,,
VA098,,CRUTE,CFL0011RI,,,,
VA098,,CRUTE,CGA0002RI,,,,
VA098,,CRUTE,CGA0003RI,,,,
VA098,,CRUTE,CGA0005RC,,,,
VA098,,CRUTE,CGA0007RC,,,,
VA098,,CRUTE,CGA0008RI01,,,,
VA098,,CRUTE,CGA0009BA,,,,
VA098,,CRUTE,CGA0009RI01,,,,
VA098,,CRUTE,CGA0011BA,,,,
VA098,,CRUTE,CGA0011RI,,,,
VA098,,CRUTE,CGA0014RI,,,,
VA098,,CRUTE,CGA0015RI,,,,
VA098,,CRUTE,CGA0017RI,,,,
VA098,,CRUTE,CGA0018BI01,,,,
VA098,,CRUTE,CGA0019RI,,,,
VA098,,CRUTE,CGA0020BC,,,,
