"cwsac_id","battle_name","battle_type_cwss","begin_date","end_date","state","theater_code","campaign_code","result","cas_kwm_mean","cas_kwm_var","partof_cwss","operation","forces_text","casualties_text","results_text","preservation","significance","cwsac1_url","partof_cwsac1","cwsac2_url","study_area","core_area","potnr_boundary","partof_cwsac2","interpretive_political","interpretive_commander_loss","interpretive_casualties","interpretive_tactics_strategy","interpretive_public_mind","interpretive_combat_arm","interpretive_military_firsts","interpretive_minority_troops","interpretive_economic","interpretive_archaelolgical","interpretive_logistics","interpretive_individual_bravery","interpretive_group_behavior","interpretive_joint_ops","interpretive_coop_armies","interpretive_naval","significance_jim","significance_ed","significance_bill","aad_url","battle_type_aad","partof_aad","shenandoah_url","partof_shenandoah","lat","long"
"VA088","Five Forks","Battle","1865-04-01","1865-04-01","VA","ME","ME65-04","Union Victory",3830,8.33333,TRUE,0,"Corps","3,780 total (US 830; CS 2,950)","Union victory","III.1","A","http://www.nps.gov/hps/abpp/battles/va088.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Elthams Landing to Five Forks.pdf",5688,1272.01,5688,TRUE,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"","","","http://aad.archives.gov/aad//VA088","Battle",TRUE,NA,FALSE,37.1394,-77.6228
"VA089","Petersburg III","No Data","1865-04-02","1865-04-02","VA","ME","ME65-04","Union Victory",8746,0.0833333,TRUE,0,"Armies","7,750 total (US 3,500; CS 4,250)","Union victory","I.1","A","http://www.nps.gov/hps/abpp/battles/va089.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Peebles Farm to Petersburg III.pdf",20528,3477.64,12656.2,TRUE,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"","","","http://aad.archives.gov/aad//VA089","Assault",TRUE,NA,FALSE,37.1776,-77.4774
"VA090","Sutherland's Station","Engagement","1865-04-02","1865-04-02","VA","ME","ME65-04","Union Victory",966,0.0833333,TRUE,0,"Divisions","970 total (US 370; CS 600)","Union victory","II.3","C","http://www.nps.gov/hps/abpp/battles/va090.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Staunton River Bridge to Swift Creek.pdf",1905.9,351.17,684,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA090","Engagement",TRUE,NA,FALSE,37.1975,-77.5625
"VA091","Amelia Springs","Engagement","1865-04-05","1865-04-05","VA","ME","ME65-04","Indecisive",NA,NA,TRUE,0,"Divisions","250 total","Inconclusive","III.3","C","http://www.nps.gov/hps/abpp/battles/va091.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Aldie to Auburn II.pdf",4824.29,687.37,4825.29,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","C","","http://aad.archives.gov/aad//VA091","Engagement",TRUE,NA,FALSE,37.3344,-78.079
"VA092","Rice's Station","Engagement","1865-04-06","1865-04-06","VA","ME","ME65-04","Union Victory",NA,NA,TRUE,0,"Corps","Few","Union victory","II.4","D","http://www.nps.gov/hps/abpp/battles/va092.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Reams Station I to Rutherfords Farm.pdf",1854.74,193.68,610.03,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA092","Engagement",TRUE,NA,FALSE,37.2691,-78.2947
"VA093","Sailor's Creek","Engagement","1865-04-06","1865-04-06","VA","ME","ME65-04","Union Victory",8848,0.0833333,TRUE,0,"Corps","9,980 total","Union victory","II.2","B","http://www.nps.gov/hps/abpp/battles/va093.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Sailors Creek to Saltville II.pdf",5809.27,1524.74,5809.27,TRUE,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA093","Engagement",TRUE,NA,FALSE,37.3055,-78.228
"VA094","Cumberland Church","Engagement","1865-04-07","1865-04-07","VA","ME","ME65-04","Confederate Victory",NA,NA,TRUE,0,"Corps","910 total (US 655; CS 255)","Confederate victory","II.3","C","http://www.nps.gov/hps/abpp/battles/va094.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Cool Spring to Cumberland Church.pdf",2557.94,511.84,2557.94,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA094","Engagement",TRUE,NA,FALSE,37.3464,-78.3866
"VA095","High Bridge","Engagement","1865-04-06","1865-04-07","VA","ME","ME65-04","Indecisive",947,0.0833333,TRUE,0,"Divisions","1,200 total (US 800 captured)","Inconclusive","III.3","C","http://www.nps.gov/hps/abpp/battles/va095.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Hampton Roads to High Bridge.pdf",3760.45,562.89,3368.89,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA095","Engagement",TRUE,NA,FALSE,37.3122,-78.3177
"VA096","Appomattox Station","No Data","1865-04-08","1865-04-08","VA","ME","ME65-04","Union Victory",1048,0.0833333,TRUE,0,"Divisions","Unknown","Union victory","IV.2","B","http://www.nps.gov/hps/abpp/battles/va096.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Aldie to Auburn II.pdf",4016.59,290.96,130.11,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","A","","http://aad.archives.gov/aad//VA096","Engagement",TRUE,NA,FALSE,37.3535,-78.8273
"VA097","Appomattox Court House","No Data","1865-04-09","1865-04-09","VA","ME","ME65-04","Union Victory",664,0.0833333,TRUE,0,"Armies","700 total (27,805 Confederate soldiers paroled)","Union victory","III.1","A","http://www.nps.gov/hps/abpp/battles/va097.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Aldie to Auburn II.pdf",5356.25,2107.18,3282.59,TRUE,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA097","Engagement",TRUE,NA,FALSE,37.3778,-78.7944
"VA098","Petersburg I","No Data","1864-06-09","1864-06-09","VA","ME","ME64-09","Confederate Victory",120,8.33333,TRUE,0,"7,000 total (US 4,500; CS 2,500)","120 total","Confederate victory","IV.2","D","http://www.nps.gov/hps/abpp/battles/va098.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Peebles Farm to Petersburg III.pdf",9441.52,426.5,2563.3,TRUE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"","","","http://aad.archives.gov/aad//VA098","Engagement",TRUE,NA,FALSE,37.2038,-77.3831
"VA099","Trevilian Station","Combat","1864-06-11","1864-06-12","VA","ME","ME64-06","Confederate Victory",2078,0.0833333,TRUE,0,"Divisions","1,600 total","Confederate victory","II.2","B","http://www.nps.gov/hps/abpp/battles/va099.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Thoroughfare Gap to Upperville.pdf",13186,4361.23,13071,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA099","Combat",TRUE,NA,FALSE,38.0497,-78.066
"VA100","Cockpit Point","No Data","1862-01-03","1862-01-03","VA","ME","ME61-06","Indecisive",0,0.0833333,TRUE,0,"Two gunboats [US]; battery garrison [CS]","None","Inconclusive","III.3","C","http://www.nps.gov/hps/abpp/battles/va100.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Chantilly to Cold Harbor.pdf",4428.07,78.08,142.91,TRUE,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA100","Engagement",TRUE,NA,FALSE,38.5586,-77.2642
"VA101","Kernstown I","No Data","1862-03-23","1862-03-23","VA","ME","ME62-03","Union Victory",1308,0.0833333,TRUE,0,"12,300 total (US 8,500; CS 3,800)","1,308 total (US 590; CS 718)","Union victory","I.3","B","http://www.nps.gov/hps/abpp/battles/va101.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Jerusalem Plank Road to Kernstown II.pdf",4485.72,1553.87,2036.36,TRUE,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA101","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-1.html",TRUE,39.1431,-78.2058
"VA102","McDowell","No Data","1862-05-08","1862-05-08","VA","ME","ME62-03","Confederate Victory",756,0.0833333,TRUE,0,"12,500 total (US 6,500; CS 6,000)","720 (surgeon's list reports 556)","Confederate victory","III.3","C","http://www.nps.gov/hps/abpp/battles/va102.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Manassas Gap to Middleburg.pdf",7441.3,2258.22,7441.3,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA102","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-2.html",TRUE,38.3247,-79.4754
"VA103","Front Royal","No Data","1862-05-23","1862-05-23","VA","ME","ME62-03","Confederate Victory",960,8.33333,TRUE,0,"4,063 total (US 1,063; CS 3,000)","960 total (US 904; CS 56)","Confederate victory","IV.1","C","http://www.nps.gov/hps/abpp/battles/va103.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Fort Stedman to Front Royal.pdf",6030.48,944.34,NA,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA103","Action",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-3.html",TRUE,38.936,-78.1923
"VA104","Winchester I","No Data","1862-05-25","1862-05-25","VA","ME","ME62-03","Confederate Victory",2419,0.0833333,TRUE,0,"22,500 total (US 6,500; CS 16,000)","2,419 total (US 2,019; CS 400)","Confederate victory","IV.2","A","http://www.nps.gov/hps/abpp/battles/va104.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Williamsburg to Winchester I.pdf",5153.5,1760.28,NA,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA104","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-4.html",TRUE,39.1773,-78.1744
"VA105","Cross Keys","No Data","1862-06-08","1862-06-08","VA","ME","ME62-03","Confederate Victory",972,0.0833333,TRUE,0,"17,300 total (US 11,500; CS 5,800)","951 total (US 664; CS 287)","Confederate victory","II.2","B","http://www.nps.gov/hps/abpp/battles/va105.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Cool Spring to Cumberland Church.pdf",4498.12,2152.88,4498.12,TRUE,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA105","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-5.html",TRUE,38.3579,-78.8438
"VA106","Port Republic","No Data","1862-06-09","1862-06-09","VA","ME","ME62-03","Confederate Victory",1800,833.333,TRUE,0,"9,500 total (US 3,500; CS 6,000)","1,818 total (US 1,002; CS 816)","Confederate victory","II.2","B","http://www.nps.gov/hps/abpp/battles/va106.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Piedmont to Proctors Creek.pdf",5445.9,2144.74,5390.58,TRUE,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA106","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-6.html",TRUE,38.3002,-78.7933
"VA107","Winchester II","No Data","1863-06-13","1863-06-15","VA","ME","ME63-04","Confederate Victory",4709,0.0833333,TRUE,0,"19,500 total (US 7,000; CS 12,500)","4,709 total (US 4,443; CS 266)","Confederate victory","IV.1","B","http://www.nps.gov/hps/abpp/battles/va107.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Winchester II to Yorktown.pdf",18133.5,3113.34,977.16,TRUE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA107","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-7.html",TRUE,39.1847,-78.1671
"VA108","Manassas Gap","No Data","1863-07-23","1863-07-23","VA","ME","ME63-04","Indecisive",440,8.33333,TRUE,0,"Divisions","440 total","Inconclusive","III.4","D","http://www.nps.gov/hps/abpp/battles/va108.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Manassas Gap to Middleburg.pdf",5225.05,1745.57,4674.29,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA108","Action",TRUE,NA,FALSE,38.914,-78.114
"VA109","Cove Mountain","No Data","1864-05-10","1864-05-10","VA","ME","ME64-04","Indecisive",300,833.333,TRUE,0,"Brigades","300 total","Inconclusive","III.4","D","http://www.nps.gov/hps/abpp/battles/va109.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Cool Spring to Cumberland Church.pdf",2876.45,1049.77,2285.81,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA109","Engagement",TRUE,NA,FALSE,37.043,-81.122
"VA110","New Market","No Data","1864-05-15","1864-05-15","VA","ME","ME64-07","Confederate Victory",1361,0.0833333,TRUE,0,"10,365 total (US 6,275; CS 4,090)","1,380 total (US 840; CS 540)","Confederate victory","IV.1","B","http://www.nps.gov/hps/abpp/battles/va110.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Mine Run to North Anna.pdf",5928.92,2260.69,5411.82,TRUE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA110","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-8.html",TRUE,38.6552,-78.6783
"VA111","Piedmont","No Data","1864-06-05","1864-06-05","VA","ME","ME64-07","Union Victory",2475,0.0833333,TRUE,0,"14,000 total (US 8,500; CS 5,500)","2,375 total (US 875; CS 1500)","Union victory","II.2","B","http://www.nps.gov/hps/abpp/battles/va111.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Piedmont to Proctors Creek.pdf",7676.96,2862.31,7426.84,TRUE,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA111","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-9.html",TRUE,38.2142,-78.8994
"VA113","Staunton River Bridge","No Data","1864-06-25","1864-06-25","VA","ME","ME64-09","Confederate Victory",150,8.33333,TRUE,0,"Divisions (4,000 total)","150 total","Confederate victory","III.3","C","http://www.nps.gov/hps/abpp/battles/va113.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Staunton River Bridge to Swift Creek.pdf",4326.5,562.18,3849,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA113","Engagement",TRUE,NA,FALSE,36.8857,-78.7044
"VA114","Cool Spring","No Data","1864-07-17","1864-07-18","VA","ME","ME64-08","Confederate Victory",819,0.0833333,TRUE,0,"13,000 total (US 5,000; CS 8,000)","819 total (US 422; CS 397)","Confederate victory","II.3","C","http://www.nps.gov/hps/abpp/battles/va114.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Cool Spring to Cumberland Church.pdf",6187,1960.81,5726.77,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA114","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-10.html",TRUE,39.1457,-77.865
"VA115","Rutherford's Farm","No Data","1864-07-20","1864-07-20","VA","ME","ME64-08","Union Victory",742,0.0833333,TRUE,0,"Divisions(5,850 total)","1,100 total","Union victory","IV.1","D","http://www.nps.gov/hps/abpp/battles/va115.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Reams Station I to Rutherfords Farm.pdf",2393.97,1175.08,565.27,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA115","Engagement",TRUE,NA,FALSE,39.2193,-78.1333
"VA116","Kernstown II","No Data","1864-07-24","1864-07-24","VA","ME","ME64-08","Confederate Victory",1785,0.0833333,TRUE,0,"23,000 total (US 10,000; CS 13,000)","1,800 total (US 1,200; CS 600)","Confederate victory","IV.1","B","http://www.nps.gov/hps/abpp/battles/va116.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Jerusalem Plank Road to Kernstown II.pdf",7542.29,2296.17,2564.12,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA116","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-11.html",TRUE,39.1395,-78.1953
"VA117","Guard Hill","No Data","1864-08-16","1864-08-16","VA","ME","ME64-10","Indecisive",551,0.0833333,TRUE,0,"Divisions","550 total","Inconclusive","IV.1","C","http://www.nps.gov/hps/abpp/battles/va117.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Gaines Mill to Guard Hill.pdf",2341.19,1043.53,863,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA117","Engagement",TRUE,NA,FALSE,38.9531,-78.2001
"VA118","Berryville","No Data","1864-09-03","1864-09-04","VA","ME","ME64-10","Indecisive",507,0.0833333,TRUE,0,"Corps","500 total","Inconclusive","II.3","C","http://www.nps.gov/hps/abpp/battles/va118.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Balls Bluff to Big Bethel.pdf",7018.01,1880.94,6206.78,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA118","Engagement",TRUE,NA,FALSE,39.1621,-77.9976
"VA119","Opequon","No Data","1864-09-19","1864-09-19","VA","ME","ME64-10","Union Victory",8630,8.33333,TRUE,0,"54,440 total(US 39,240; CS 15,200)","8,630 total (US 5,020; CS 3,610)","Union victory","IV.1","A","http://www.nps.gov/hps/abpp/battles/va119.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Oak Grove to Opequon.pdf",13688.5,5288.9,4262.52,TRUE,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"","","","http://aad.archives.gov/aad//VA119","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-12.html",TRUE,39.1956,-78.1325
"VA120","Fisher's Hill","No Data","1864-09-21","1864-09-22","VA","ME","ME64-10","Union Victory",1763,0.0833333,TRUE,0,"38,944 total (US 29,444; CS 9,500)","1,763 total (US 528; CS 1,235)","Union victory","I.3","B","http://www.nps.gov/hps/abpp/battles/va120.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Elthams Landing to Five Forks.pdf",10248.8,2750.95,9703.13,TRUE,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA120","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-13.html",TRUE,38.9838,-78.3959
"VA121","Tom's Brook","No Data","1864-10-09","1864-10-09","VA","ME","ME64-10","Union Victory",407,0.0833333,TRUE,0,"9,800 total (US 6,300; CS 3,500)","407 total (US 57; CS 350)","Union victory","II.3","C","http://www.nps.gov/hps/abpp/battles/va121.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Thoroughfare Gap to Upperville.pdf",9989.22,2018.44,9989.22,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA121","Engagement",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-14.html",TRUE,38.9429,-78.4458
"VA122","Cedar Creek","No Data","1864-10-19","1864-10-19","VA","ME","ME64-10","Union Victory",7682,0.0833333,TRUE,0,"52,945 total (US 31,945; CS 21,000)","8,575 total (US 5,665; CS 2,910)","Union victory","I.1","A","http://www.nps.gov/hps/abpp/battles/va122.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Cedar Creek to Chancellorsville.pdf",13995.3,6252.02,12092,TRUE,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,"","","","http://aad.archives.gov/aad//VA122","Battle",TRUE,"http://www.nps.gov/abpp/shenandoah/svs3-15.html",TRUE,39.0208,-78.3038
"VA123","Waynesboro","No Data","1865-03-02","1865-03-02","VA","ME","ME65-03","Union Victory",1630,8.33333,TRUE,0,"4,100 total (US 2,500; CS 1,600)","1,800 total","Union victory","IV.2","B","http://www.nps.gov/hps/abpp/battles/va123.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Walkerton to Waynesboro.pdf",2205.16,603.56,NA,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA123","Engagement",TRUE,NA,FALSE,38.0656,-78.8962
"VA124","Namozine Church","Action","1865-04-03","1865-04-03","VA","ME","ME65-04","Indecisive",81,0.0833333,TRUE,0,"Brigades","75 total","Inconclusive","III.4","D","http://www.nps.gov/hps/abpp/battles/va124.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Mine Run to North Anna.pdf",3828.76,267.32,3828.76,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA124","Action",TRUE,NA,FALSE,37.2489,-77.7256
"VA125","Walkerton","No Data","1864-03-02","1864-03-02","VA","ME","ME64-02","Confederate Victory",100,833.333,TRUE,0,"Brigades","Unknown","Confederate victory","III.3","C","http://www.nps.gov/hps/abpp/battles/va125.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Walkerton to Waynesboro.pdf",4572.5,750.3,4551,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//VA125","Skirmish",TRUE,NA,FALSE,37.7092,-76.9247
"WV001","Philippi","Action","1861-06-03","1861-06-03","WV","ME","ME61-02","Union Victory",11,0.0833333,TRUE,0,"Brigades","30 total (US 4; CS 26)","Union victory","IV.1","D","http://www.nps.gov/hps/abpp/battles/wv001.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Moorefield to Princeton Courthouse.pdf",11879.1,403.03,4546.67,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"C","D","","http://aad.archives.gov/aad//WV001","Action",TRUE,NA,FALSE,39.1532,-80.0428
"WV002","Hoke's Run","No Data","1861-07-02","1861-07-02","WV","ME","ME61-03","Union Victory",98,0.0833333,TRUE,0,"Brigades","114 total (US 23; CS 91)","Union victory","II.4","D","http://www.nps.gov/hps/abpp/battles/wv002.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Greenbrier River to Kesslers Cross Lanes.pdf",5325.39,525.8,953.45,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","D","","http://aad.archives.gov/aad//WV002","Engagement",TRUE,NA,FALSE,39.545,-77.9063
"WV003","Rich Mountain","Engagement","1861-07-11","1861-07-11","WV","ME","ME61-02","Union Victory",162,0.0833333,TRUE,0,"Brigades","346 total (US 46; CS 300)","Union victory","I.3","B","http://www.nps.gov/hps/abpp/battles/wv003.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Rich Mountain to Summit Point.pdf",4203.8,140.58,1872.31,TRUE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//WV003","Engagement",TRUE,NA,FALSE,38.8661,-79.9339
"WV004","Kessler's Cross Lanes","Action","1861-08-26","1861-08-26","WV","ME","ME61-02","Confederate Victory",172,0.0833333,TRUE,0,"Brigades","285 total (US 245; CS 40)","Confederate victory","III.4","D","http://www.nps.gov/hps/abpp/battles/wv004.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Greenbrier River to Kesslers Cross Lanes.pdf",2103.45,995.25,2103.45,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","D","","http://aad.archives.gov/aad//WV004","Action",TRUE,NA,FALSE,38.235,-80.935
"WV005","Cheat Mountain","Operations","1861-09-12","1861-09-15","WV","ME","ME61-02","Union Victory",171,0.0833333,TRUE,0,"Brigades","170 total (US 80; CS 90)","Union victory","III.2","B","http://www.nps.gov/hps/abpp/battles/wv005.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Camp Allegheny to Droop Mountain.pdf",11271.2,3076.9,9164.24,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","B","","http://aad.archives.gov/aad//WV005","Engagement",TRUE,NA,FALSE,38.6214,-79.8806
"WV006","Carnifex Ferry","Engagement","1861-09-10","1861-09-10","WV","ME","ME61-02","Union Victory",190,8.33333,TRUE,0,"Brigades","250 total","Union victory","III.2","B","http://www.nps.gov/hps/abpp/battles/wv006.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Camp Allegheny to Droop Mountain.pdf",5309.7,1576.05,1985.6,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","B","","http://aad.archives.gov/aad//WV006","Engagement",TRUE,NA,FALSE,38.2089,-80.9386
"WV007","Greenbrier River","Engagement","1861-10-03","1861-10-03","WV","ME","ME61-02","Indecisive",95,0.0833333,TRUE,0,"Brigades","80 total (US 40; CS 40)","Inconclusive","III.4","D","http://www.nps.gov/hps/abpp/battles/wv007.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Greenbrier River to Kesslers Cross Lanes.pdf",2321.47,734.84,700,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","D","","http://aad.archives.gov/aad//WV007","Engagement",TRUE,NA,FALSE,38.5342,-79.7678
"WV008","Camp Allegheny","Engagement","1861-12-13","1861-12-13","WV","ME","ME61-02","Indecisive",283,0.0833333,TRUE,0,"Brigades","283 total (US 137; CS 146)","Inconclusive","III.3","C","http://www.nps.gov/hps/abpp/battles/wv008.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Camp Allegheny to Droop Mountain.pdf",5029.8,1320.6,2946.1,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"","C","","http://aad.archives.gov/aad//WV008","Engagement",TRUE,NA,FALSE,38.4739,-79.7244
"WV010","Harpers Ferry","Engagement","1862-09-12","1862-09-15","WV","ME","ME62-06","Confederate victory",13005,0.0833333,TRUE,0,"Corps","12,922 total (US 44k/173w/12,419 captured; CS 39k/247w)","Confederate victory","I.3","B","http://www.nps.gov/hps/abpp/battles/wv010.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Greenbrier River to Kesslers Cross Lanes.pdf",11008.8,4967.6,7192.99,TRUE,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,"","","","http://aad.archives.gov/aad//WV010","Siege",TRUE,NA,FALSE,39.3228,-77.7302
"WV012","Droop Mountain","Engagement","1863-11-06","1863-11-06","WV","ME","ME63-06","Union Victory",289,0.0833333,TRUE,0,"Brigades","526 total","Union victory","III.3","C","http://www.nps.gov/hps/abpp/battles/wv012.htm",TRUE,"http://www.nps.gov/hps/abpp/CWSII/Camp Allegheny to Droop Mountain.pdf",8128.5,2952.27,5967.69,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"C","D","","http://aad.archives.gov/aad//WV012","Engagement",TRUE,NA,FALSE,38.1128,-80.274
