battle_id,event_type,state,battle_name,start_date,end_date,text,casualties,killed,wounded,killed_wounded,missing_captured,comment
7235,Battle,VA,June 8: Battle of Cross Keys,1862-06-08,1862-06-08,"CONNECTICUT--1st Cavalry. INDIANA--Wilder's Indpt. Battery Light Arty. MAINE--2d Battery Light Arty. NEW JERSEY--1st Cavalry. NEW YORK--4th Cavalry; Battery ""I"" 1st Light Arty., 2d and 18th Indpt. Batteries Light Arty.; 8th, 29th, 39th, 41st, 45th, 54th, 58th and 68th Infantry. PENNSYLVANIA--1st Cavalry; 1st Rifles (13th Reserves); 27th, 73d, 74th and 75th Infantry. OHIO--6th Cavalry; Batteries ""I"" and ""K"" 1st Light Arty., 12th Indpt. Battery Light Arty.; 25th, 32d, 55th, 60th, 73d, 75th and 82d Infantry. WEST VIRGINIA--1st and 3d Cavalry; Batteries ""C"" and ""G"" Light Arty.; 2d, 3d, 5th and 8th Infantry. Union loss, 114 killed, 443 wounded, 127 missing. Total, 684.",684,114,443,557,127,NA
7236,Skirmish,VA,June 8: Skirmish near Fair Oaks,1862-06-08,1862-06-08,"PENNSYLVANIA--71st, 72d and 106th Infantry.",NA,NA,NA,NA,NA,NA
7237,Engagement,VA,"June 8-9: Engagement, Port Republic",1862-06-08,1862-06-09,"CONNECTICUT--1st Cavalry. INDIANA--7th and 13th Infantry. MICHIGAN--Battery ""H"" 1st Light Arty. OHIO--Batteries ""H"" and ""L"" 1st Arty.; 4th, 5th, 7th, 29th and 66th Infantry. PENNSYLVANIA--84th and 110th Infantry. WEST VIRGINIA--1st Cavalry; 1st Infantry. UNITED STATES--Battery ""E"" 4th Arty. Union loss, 67 killed, 393 wounded, 558 captured and missing. Total, 1,018.",1018,67,393,460,558,NA
7238,Skirmish,VA,"June 9: Skirmish, Mountain Road",1862-06-09,1862-06-09,RHODE ISLAND--1st Cavalry.,NA,NA,NA,NA,NA,NA
7239,Skirmish,VA,"June 10: Skirmish, White Plains",1862-06-10,1862-06-10,WEST VIRGINIA--1st Cavalry.,NA,NA,NA,NA,NA,NA
7240,Skirmish,VA,"June 10: Skirmish, Luray",1862-06-10,1862-06-10,"OHIO--Battery ""I"" 1st Light Arty.",NA,NA,NA,NA,NA,NA
7241,Action,VA,"June 12: Action, Mechanicsville",1862-06-12,1862-06-12,MASSACHUSETTS--1st Battery Light Arty.,NA,NA,NA,NA,NA,NA
7242,Skirmish,VA,"June 13: Skirmish, Hanover Court House",1862-06-13,1862-06-13,UNITED STATES--5th CAVALRY.,NA,NA,NA,NA,NA,NA
7243,Skirmish,VA,"June 13: Skirmish, New Market",1862-06-13,1862-06-13,NEW YORK--4th Cavalry.,NA,NA,NA,NA,NA,NA
7244,Skirmish,VA,"June 13: Skirmishes, Old Church and Haw's Shop",1862-06-13,1862-06-13,UNITED STATES--5th Cavalry.,NA,NA,NA,NA,NA,NA
7245,Skirmish,VA,June 13: Skirmish near Mt. Jackson,1862-06-13,1862-06-13,WEST VIRGINIA--3d Cavalry.,NA,NA,NA,NA,NA,NA
7246,Skirmish,VA,"June 13: Skirmish, Garlick's Landing, Pamunkey River",1862-06-13,1862-06-13,PENNSYLVANIA--6th Cavalry.,NA,NA,NA,NA,NA,NA
7247,Occupation,VA,June 13-15: Operations about White House against Stuart,1862-06-13,1862-06-15,"NEW YORK--5th and 10th Infantry. PENNSYLVANIA--6th and 11th Cavalry. UNITED STATES--1st, 5th and 6th Cavalry; Battery ""F"" 5th Arty.",NA,NA,NA,NA,NA,NA
7248,Skirmish,VA,"June 14: Skirmish, Tunstall's Station",1862-06-14,1862-06-14,"NEW YORK--42d Infantry. Union loss, 4 killed, 8 wounded. Total, 12.",12,4,8,12,0,NA
7249,Reconnaissance,VA,June 15: Reconnoissance to New Market,1862-06-15,1862-06-15,NEW YORK--5th Cavalry (Detachment).,NA,NA,NA,NA,NA,NA
7250,Skirmish,VA,"June 15: Skirmish, Haw's Shop",1862-06-15,1862-06-15,UNITED STATES--5th Cavalry (Detachment).,NA,NA,NA,NA,NA,NA
7251,Skirmish,VA,June 15: Skirmish near Seven Pines,1862-06-15,1862-06-15,MASSACHUSETTS--29th Infantry. NEW YORK--73d and 88th Infantry. PENNSYLVANIA--72d Infantry.,NA,NA,NA,NA,NA,NA
7252,Skirmish,VA,"June 16: Skirmish, Fair Oaks",1862-06-16,1862-06-16,NEW YORK--73d Infantry.,NA,NA,NA,NA,NA,NA
7253,Skirmish,VA,June 16: Skirmish near Mt. Jackson,1862-06-16,1862-06-16,"OHIO--6th Cavalry (Detachment). Loss, 1 killed.",NA,1,NA,NA,NA,NA
7254,Skirmish,VA,"June 18: Skirmish, Fair Oaks",1862-06-18,1862-06-18,"MASSACHUSETTS--16th Infantry. NEW YORK--6th Indpt. Battery Light Arty.; 73d Infantry. PENNSYLVANIA--69th, 72d and 81st Infantry. Union loss, 16 killed, 28 wounded, 15 missing. Total, 59.",59,16,28,44,15,NA
7255,Skirmish,VA,"June 18: Skirmish, Nine Mile Road, near Richmond",1862-06-18,1862-06-18,"MASSACHUSETTS--16th Infantry. Union loss, 7 killed, 57 wounded. Total, 64.",64,7,57,64,0,NA
7256,Skirmish,VA,June 18-19: Skirmishes near Winchester,1862-06-18,1862-06-19,VERMONT--1st Cavalry.,NA,NA,NA,NA,NA,NA
7257,Skirmish,VA,"June 19: Skirmish, Charles City Road, near Richmond",1862-06-19,1862-06-19,INDIANA--20th Infantry.,NA,NA,NA,NA,NA,NA
7258,Skirmish,VA,June 20: Skirmish near New Bridge,1862-06-20,1862-06-20,"NEW YORK--Battery ""B"" 1st Battalion Light Arty. UNITED STATES--Battery ""I"" 5th Arty.",NA,NA,NA,NA,NA,NA
7259,Skirmish,VA,"June 20: Skirmish, Gill's Bluff",1862-06-20,1862-06-20,(No Reports.),NA,NA,NA,NA,NA,NA
7260,Skirmish,VA,"June 21: Skirmish, Fair Oaks Station",1862-06-21,1862-06-21,NEW JERSEY--2d Battery Light Arty. PENNSYLVANIA--81st Infantry.,NA,NA,NA,NA,NA,NA
7261,Skirmish,VA,"June 22: Skirmish, Ashby's Gap",1862-06-22,1862-06-22,PENNSYLVANIA--3d Cavalry.,NA,NA,NA,NA,NA,NA
7262,Reconnaissance,VA,June 22-23: Reconnoissance to White Oak Swamp,1862-06-22,1862-06-23,PENNSYLVANIA--8th Cavalry.,NA,NA,NA,NA,NA,NA
7263,Scout,VA,June 22-30: Scout from Strasburg,1862-06-22,1862-06-30,"CONNECTICUT--1st Cavalry (Co. ""B"").",NA,NA,NA,NA,NA,NA
7264,Occupation,VA,June 23: Operations about New Kent Court House,1862-06-23,1862-06-23,PENNSYLVANIA--11th Cavalry.,NA,NA,NA,NA,NA,NA
7265,Skirmish,VA,"June 24: Skirmish, Fair Oaks",1862-06-24,1862-06-24,MASSACHUSETTS--29th Infantry. NEW YORK--63d Infantry.,NA,NA,NA,NA,NA,NA
7266,Skirmish,VA,"June 24: Skirmish, Mechanicsville",1862-06-24,1862-06-24,NEW YORK--77th Infantry.,NA,NA,NA,NA,NA,NA
7267,Skirmish,VA,"June 24: Skirmish, Milford",1862-06-24,1862-06-24,MAINE--1st Cavalry (Detachment). MICHIGAN--1st Cavalry (Detachment).,NA,NA,NA,NA,NA,NA
7268,Skirmish,VA,"June 25: Skirmish, Ashland",1862-06-25,1862-06-25,ILLINOIS--8th Cavalry (Detachment).,NA,NA,NA,NA,NA,NA
7269,Battle,VA,June 25-July 1: Battles of the Seven Days' Retreat from before Richmond,1862-06-25,1862-07-01,"CONNECTICUT--1st Heavy Arty. DELAWARE--2d Infantry. INDIANA--20th Infantry. ILLINOIS--8th Cavalry; McClellan's Dragoons; Sturgis' Rifles. MAINE--2d, 3d, 4th, 5th, 6th, 7th and 11th Infantry. MARYLAND--Batteries ""A"" and ""B"" Light Arty. MASSACHUSETTS--3d and 5th Batteries Light Arty.; 1st and 2d Companies S. S.; 1st, 7th, 9th, 10th, 11th, 15th, 16th, 18th, 19th, 20th, 22d and 29th Infantry. MICHIGAN--Brady's S. S.; 1st, 2d, 3d, 4th, 5th, 7th and 16th Infantry. MINNESOTA--1st Infantry. NEW HAMPSHIRE--2d and 5th Infantry. NEW JERSEY--Batteries ""A"" and ""B"" Light Arty.; 1st, 2d, 3d, 4th, 5th, 6th, 7th and 8th Infantry. NEW YORK--1st and 6th (Cos. ""D,"" ""F,"" ""H,"" ""K"") Cavalry, Oneida Cavalry Company; Batteries ""B,"" ""D,"" ""E,"" ""G"" and ""H"" 1st Light Arty.; Batteries ""A,"" ""B,"" ""C"" and ""D"" 1st Battalion Light Arty.; 1st, 3d, 4th, 5th, 6th, 7th and 8th Indpt. Batteries Light Arty.; 15th and 50th Engineers; 1st, 2d, 5th, 7th, 10th, 12th, 13th, 14th, 16th, 17th, 18th, 20th, 25th, 27th, 31st, 32d, 33d, 34th, 36th, 37th, 38th, 40th, 42d, 43d, 44th, 49th, 52d, 55th, 56th, 57th, 61st, 62d, 63d, 64th, 65th, 66th, 67th, 69th, 70th, 71st, 72d, 73d, 74th, 77th, 81st, 82d, 85th, 87th, 88th, 92d, 93d, 96th, 98th, 100th and 101st Infantry. PENNSYLVANIA--3d, 4th, 5th (Cos. ""I,"" ""K""), 6th, 8th and 11th Cavalry; Batteries ""A,"" ""B,"" ""C,"" ""D,"" ""E,"" ""G"" and ""H"" 1st Light Arty.; 1st, 2d, 3d, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th and 13th (1st Rifles, Cos. ""A,"" ""B,"" ""D,"" ""E,"" ""F,"" ""K""), Reserves Infantry; 23d, 26th, 31st, 49th, 52d, 53d, 57th, 61st, 62d, 63d, 69th, 71st, 72d, 81st, 83d, 85th, 93d, 95th, 96th, 98th, 101st, 102d, 103d, 104th, 105th and 106th Infantry. RHODE ISLAND--Batteries ""A,"" ""B,"" ""C,"" ""E"" and ""G"" 1st Light Arty.; 2d Infantry. VERMONT--2d, 3d, 4th, 5th and 6th Infantry. WISCONSIN--5th Infantry. UNITED STATES--1st, 2d, 4th (Cos. ""A,"" ""E""), 5th and 6th Cavalry; Batteries ""E,"" ""G,"" ""H,"" ""I"" and ""K"" 1st Arty., ""A,"" ""B & L,"" ""D,"" ""E,"" ""G"" and ""M"" 2d Arty.; ""C & G,"" ""F & K"" and ""L & M"" 3d Arty., ""A & C,"" ""G"" and ""K"" 4th Arty., ""A,"" ""C,"" ""D,"" ""F,"" ""I,"" ""K"" and ""M"" 5th Arty.; 1st Sharpshooters; 2d, 3d, 4th, 6th, 8th (Cos. ""F,"" ""G""), 10th, 11th, 12th, 14th and 17th Infantry. Union loss, 1,734 killed, 8,062 wounded, 6,053 captured and missing. Total, 15,849.",15849,1734,8062,9796,6053,NA
7270,Engagement,VA,"June 25: Engagement, Oak Grove, King's School House, French's Field, ""The Orchards"".",1862-06-25,1862-06-25,"INDIANA--20th Infantry. MAINE--3d and 4th Infantry. MASSACHUSETTS--1st, 7th, 10th, 11th, 16th, 19th and 20th Infantry. MICHIGAN--2d, 3d and 5th Infantry. NEW HAMPSHIRE--2d Infantry. NEW JERSEY--2d Battery Light Arty.; 5th, 6th, 7th and 8th Infantry. NEW YORK--Batteries ""B"" and ""D"" 1st Light Arty., 4th Indpt. Battery Light Arty.; 1st, 2d, 36th, 37th, 38th, 40th, 70th, 71st, 72d, 73d, 74th, 87th and 101st Infantry. PENNSYLVANIA--26th, 57th, 63d and 105th Infantry. RHODE ISLAND--Battery ""E"" 1st Light Arty.; 2d Infantry. UNITED STATES--Battery ""H"" 1st Arty., ""G"" 2d Arty., and ""K"" 4th Arty. Union loss, 67 killed, 504 wounded, 55 missing. Total, 626.",626,67,504,571,55,NA
7271,Skirmish,VA,June 26-29: Skirmishes about Fair Oaks,1862-06-26,1862-06-29,"NEW YORK--1st, 7th, 63d and 73d Infantry. PENNSYLVANIA--98th Infantry.",NA,NA,NA,NA,NA,NA
7272,Skirmish,VA,"June 26: Skirmish, Atlee's Station",1862-06-26,1862-06-26,ILLINOIS--8th Cavalry (Detachment).,NA,NA,NA,NA,NA,NA
7273,Skirmish,VA,June 26: Skirmish near Hanover Court House,1862-06-26,1862-06-26,ILLINOIS--8th Cavalry.,NA,NA,NA,NA,NA,NA
7274,Battle,VA,"June 26: Battle of Mechanicsville, Beaver Dam Creek, or Ellison's Mills",1862-06-26,1862-06-26,"ILLINOIS--8th Cavalry. MAINE--2d Infantry. MASSACHUSETTS--3d and 5th Batteries Light Arty.; 9th and 22d Infantry. MICHIGAN--Brady's Sharpshooters; 1st, 4th and 16th Infantry. NEW YORK--Battery ""E"" 1st Light Arty., 5th Indpt. Battery Light Arty.; 5th, 10th, 13th, 14th, 25th and 44th Infantry. PENNSYLVANIA--4th Cavalry; Batteries ""A,"" ""B"" and ""G"" 1st Light Arty.; 1st, 2d, 3d, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th and 13th (1st Rifles, Cos. ""A,"" ""B,"" ""D,"" ""E,"" ""F,"" ""K"") Reserves Infantry, 62d and 83d Infantry. RHODE ISLAND--Battery ""C"" 1st Light Arty. UNITED STATES--Batteries ""L & M"" 3d Arty., ""C,"" ""D,"" ""I"" and ""K"" 5th Arty.; 1st Engineers; 1st Sharpshooters; 2d, 3d, 4th, 6th, 10th, 11th, 12th, 14th and 17th Infantry. Union loss, 49 killed, 207 wounded, 105 missing. Total, 361.",361,49,207,256,105,NA
7275,Skirmish,VA,"June 26: Skirmish, Meadow Bridge, near Mechanicsville",1862-06-26,1862-06-26,PENNSYLVANIA--4th Cavalry; 13th (1st Rifles) Infantry.,NA,NA,NA,NA,NA,NA
7276,Skirmish,VA,"June 26-27: Skirmishes, Hundley's Corners",1862-06-26,1862-06-27,ILLINOIS--8th Cavalry.,NA,NA,NA,NA,NA,NA
7277,Occupation,VA,June 26-July 2: Operations at White House Landing,1862-06-26,1862-07-02,"MASSACHUSETTS--18th Infantry. NEW YORK--Battery ""F"" 1st Light Arty.; 17th and 93d Infantry. PENNSYLVANIA--11th Cavalry; 6th Reserves Infantry. UNITED STATES--5th and 6th Cavalry.",NA,NA,NA,NA,NA,NA
7278,Skirmish,VA,"June 27: Skirmish, Savage Station",1862-06-27,1862-06-27,DELAWARE--2d Infantry.,NA,NA,NA,NA,NA,NA
7279,Skirmish,VA,"June 27: Skirmish, Fair Oaks",1862-06-27,1862-06-27,PENNSYLVANIA--61st and 93d Infantry.,NA,NA,NA,NA,NA,NA
7280,Skirmish,VA,"June 27: Skirmish, Mechanicsville",1862-06-27,1862-06-27,NEW YORK--1st Cavalry.,NA,NA,NA,NA,NA,NA
7281,Battle,VA,"June 27: Battle of Gaines Mill, Cold Harbor, Chickahominy",1862-06-27,1862-06-27,"CONNECTICUT--1st Heavy Arty. DELAWARE--2d Infantry. ILLINOIS--8th (Detachment) and 12th Cavalry. MAINE--2d and 5th Infantry. MASSACHUSETTS--1st, 3d and 5th Batteries Light Arty.; 9th, 22d and 29th Infantry. MICHIGAN--Brady's Sharpshooters; 1st, 4th and 16th Infantry. NEW JERSEY--1st Battery Light Arty.; 1st, 2d, 3d and 4th Infantry. NEW YORK--Battery ""B"" 1st Light Arty.; Batteries ""A,"" ""B,"" ""C"" and ""D"" 1st Battalion Light Arty.; 5th, 10th, 12th, 13th, 14th, 16th, 18th, 25th, 27th, 31st, 32d, 44th, 52d, 56th, 57th, 63d, 64th, 66th, 69th and 88th Infantry. PENNSYLVANIA--4th and 6th Cavalry; Batteries ""A,"" ""B"" and ""G"" 1st Light Arty.; 1st, 2d, 3d, 4th, 5th, 7th, 8th, 9th, 10th, 11th, 12th and 13th (1st Rifles Cos. ""A,"" ""B,"" ""D,"" ""E,"" ""F"") Reserves Infantry; 53d, 62d, 83d, 95th and 96th Infantry. UNITED STATES--1st, 4th and 5th Cavalry; Batteries ""A,"" ""B,"" ""D"" and ""L"" 2d Arty., ""L & M"" 3d Arty., ""A,"" ""C,"" ""D,"" ""F,"" ""I"" and ""K"" 5th Arty.; 1st Engineers Battalion; 1st Sharpshooters; 2d, 3d, 4th, 6th, 10th, 11th, 12th, 14th and 17th Infantry. Union loss, 894 killed, 3,107 wounded, 2,836 captured and missing. Total, 6,837.",6837,894,3107,4001,2836,NA
7282,Action,VA,"June 27-28: Actions, Garnett's and Golding's Farms",1862-06-27,1862-06-28,"ILLINOIS--8th Cavalry. MAINE--6th Infantry. NEW JERSEY--2d Infantry. NEW YORK--3d Battery Light Arty.; 33d, 43d, 49th and 77th Infantry. PENNSYLVANIA--49th Infantry. VERMONT--2d, 3d, 4th, 5th and 6th Infantry. WISCONSIN--5th Infantry.",NA,NA,NA,NA,NA,NA
7283,Skirmish,VA,"June 28: Skirmish, Despatch Station",1862-06-28,1862-06-28,"ILLINOIS--8th Cavalry (Cos. ""E,"" ""K"").",NA,NA,NA,NA,NA,NA
7284,Skirmish,VA,"June 28: Skirmish, White House",1862-06-28,1862-06-28,NEW YORK--17th Infantry.,NA,NA,NA,NA,NA,NA
7285,Skirmish,VA,"June 28: Skirmish, Tunstall's Station",1862-06-28,1862-06-28,(No Reports.),NA,NA,NA,NA,NA,NA
7286,Skirmish,VA,"June 28-29: Skirmishes, Bottom's Bridge",1862-06-28,1862-06-29,"MAINE--11th Infantry. NEW YORK--56th and 100th Infantry. PENNSYLVANIA--8th Cavalry; Batteries ""E"" and ""H"" 1st Light Arty.; 52d and 104th Infantry. UNITED STATES--Battery ""G"" 4th Arty. Union loss, 37 killed, 227 wounded, 104 missing. Total, 368.",368,37,227,264,104,NA
7287,Expedition,VA,June 28-July 4: Expedition from Fort Monroe,1862-06-28,1862-07-04,Steamer O. P. Smith and Detachment 99th New York Infantry.,NA,NA,NA,NA,NA,NA
7288,Skirmish,VA,"June 29: Skirmish, Jordan's Ford",1862-06-29,1862-06-29,NEW YORK--40th Infantry.,NA,NA,NA,NA,NA,NA
7289,Skirmish,VA,"June 29: Skirmish, Williamsburg Road",1862-06-29,1862-06-29,(No Reports.),NA,NA,NA,NA,NA,NA
7290,Skirmish,VA,"June 29: Skirmish, James River Road, near Willis Church",1862-06-29,1862-06-29,"MASSACHUSETTS--7th Infantry. PENNSYLVANIA--3d Cavalry (Detachment); Batteries ""C"" and ""D"" 1st Light Arty. RHODE ISLAND--2d Infantry.",NA,NA,NA,NA,NA,NA
7291,Skirmish,VA,"June 29: Skirmish, Charles City Cross Roads",1862-06-29,1862-06-29,"PENNSYLVANIA--Battery ""D"" 1st Light Arty.",NA,NA,NA,NA,NA,NA
7292,Battle,VA,"June 29: Battle of Peach Orchard, or Allen's Farm, near Fair Oaks Station",1862-06-29,1862-06-29,"DELAWARE--2d Infantry. MASSACHUSETTS--15th, 19th, 20th and 29th Infantry. MICHIGAN--7th Infantry. MINNESOTA--1st Infantry. NEW HAMPSHIRE--5th Infantry. NEW JERSEY--2d Battery Light Arty. NEW YORK--Batteries ""B"" and ""D"" 1st Light Arty.; 7th, 34th, 42d, 52d, 57th, 61st, 63d, 64th, 66th, 69th, 82d and 88th Infantry. PENNSYLVANIA--53d, 69th, 71st, 72d, 81st, 83d and 106th Infantry. RHODE ISLAND--Battery ""A"" 1st Light Arty. UNITED STATES--Batteries ""I"" 1st Light Arty., ""A & C"" 4th Arty.",NA,NA,NA,NA,NA,NA
7293,Battle,VA,June 29: Battle of Savage Station,1862-06-29,1862-06-29,"DELAWARE--2d Infantry. ILLINOIS--12th Cavalry. MAINE--5th and 7th Infantry. MASSACHUSETTS--1st Company S. S.; 1st, 11th, 15th, 19th, 20th and 29th Infantry. MICHIGAN--1st, 3d and 7th Infantry. MINNESOTA--1st Infantry. NEW HAMPSHIRE--2d and 5th Infantry. NEW JERSEY--5th, 6th, 7th and 8th Infantry. NEW YORK--Batteries ""B,"" ""D,"" ""E"" and ""G"" 1st Light Arty.; 3d and 5th Indpt. Batteries Light Arty.; 2d, 7th, 16th, 20th, 33d, 34th, 36th, 40th, 42d, 49th, 52d, 57th, 61st, 63d, 64th, 66th, 69th, 77th, 82d and 88th Infantry. PENNSYLVANIA--3d, 5th and 8th Cavalry; Battery ""C"" 1st Arty.; 2d and 13th Reserves Infantry; 26th, 49th, 53d, 69th, 71st, 72d, 81st, 82d, 83d and 106th Infantry. RHODE ISLAND--Battery ""A"" 1st Light Arty. VERMONT--2d, 3d, 4th, 5th and 6th Infantry. WISCONSIN--5th Infantry. UNITED STATES--Battery ""I"" 1st Arty., Battery ""A & C"" 4th Arty.; 1st S. S. Union loss, Peach Orchard and Savage Station, 80 killed, 412 wounded, 1098 captured and missing. Total, 1,590.",1590,80,412,492,1098,NA
7294,Reconnaissance,VA,June 29-30: Reconnoissance from Front Royal to Luray,1862-06-29,1862-06-30,"CONNECTICUT--5th Infantry. MAINE--1st Cavalry (3 Cos.). MICHIGAN--1st Cavalry. PENNSYLVANIA--Indpt. Battery ""F"" Light Arty.; 46th Infantry. VERMONT--1st Cavalry (5 Cos.).",NA,NA,NA,NA,NA,NA
7295,Skirmish,VA,"June 29-30: Skirmish, Jones or Forge Bridge",1862-06-29,1862-06-30,"PENNSYLVANIA--3d Cavalry (Detachment). UNITED STATES--Battery ""M"" 5th Arty. (Section).",NA,NA,NA,NA,NA,NA
7296,Action,VA,"June 30: Action, Jordan's Ford",1862-06-30,1862-06-30,INDIANA--20th Infantry. PENNSYLVANIA--3d Cavalry.,NA,NA,NA,NA,NA,NA
7297,Skirmish,VA,"June 30: Skirmish, Luray",1862-06-30,1862-06-30,"CONNECTICUT--5th Infantry. MAINE--1st Cavalry (3 Cos.). MICHIGAN--1st Cavalry. PENNSYLVANIA--Indpt. Battery ""F"" Light Arty.; 46th Infantry. VERMONT--1st Cavalry (5 Cos.). Union loss, 1 killed, 3 wounded. Total, 4.",4,1,3,4,0,NA
7298,Engagement,VA,"June 30: Engagement, White Oak Swamp Bridge",1862-06-30,1862-06-30,"DELAWARE--2d Infantry. MAINE--6th, 7th and 11th Infantry. MASSACHUSETTS--1st Co. Sharpshooters; 15th and 29th Infantry. MINNESOTA--1st Infantry. NEW HAMPSHIRE--5th Infantry. NEW YORK--Batteries ""B"" and ""E"" 1st Light Arty., 1st and 3d Indpt. Batteries Light Arty.; 7th, 20th, 33d, 43d, 49th, 52th, 56th, 57th, 61st, 63d, 64th, 66th, 69th, 77th, 82d, 88th, 100th and 101st Infantry. PENNSYLVANIA--5th Cavalry; 49th, 52d, 53d, 81st and 104th Infantry. VERMONT--2d, 3d, 4th, 5th and 6th Infantry. WISCONSIN--5th Infantry. UNITED STATES--Battery ""A"" and ""C"" 4th Arty., Battery ""F"" 5th Arty.",NA,NA,NA,NA,NA,NA
7299,Action,VA,"June 30: Action, Brackett's",1862-06-30,1862-06-30,"NEW JERSEY--1st Battery Light Arty. PENNSYLVANIA--85th Infantry. RHODE ISLAND--Battery ""E"" 1st Light Arty. UNITED STATES--Battery ""K"" 4th Arty.",NA,NA,NA,NA,NA,NA
7300,Engagement,VA,"June 30: Engagement, Turkey Bridge or Malvern Cliff",1862-06-30,1862-06-30,"MAINE--2d Infantry. MASSACHUSETTS--3d and 5th Batteries Light Arty.; 2d Company S. S.; 9th and 22d Infantry. NEW YORK--Battery ""D"" 1st Light Arty., Batteries ""A,"" ""B,"" ""C"" and ""D"" 1st Battalion Light Arty.; 5th, 10th, 12th, 13th, 14th, 25th and 44th Infantry. PENNSYLVANIA--62d and 83d Infantry. RHODE ISLAND--Battery ""C"" 1st Light Arty. UNITED STATES--Batteries ""B & L"" and ""E"" 2d Arty., ""L & M"" 3d Arty., ""D,"" ""I"" and ""K"" 5th Arty.; 1st Sharpshooters; 2d, 3d, 4th, 6th, 10th, 11th, 12th, 14th and 17th Infantry.",NA,NA,NA,NA,NA,NA
7301,Skirmish,VA,"June 30: Skirmish, New Kent Court House",1862-06-30,1862-06-30,(No Reports.),NA,NA,NA,NA,NA,NA
7302,Battle,VA,"June 30: Battle of Glendale, or Nelson's Farm, Frazier's Farm, Charles City Cross Roads, New Market Cross Roads. Willis Church",1862-06-30,1862-06-30,"DELAWARE--2d Infantry. ILLINOIS--8th Cavalry. INDIANA--20th Infantry. MAINE--3d, 4th and 5th Infantry. MASSACHUSETTS--1st Battery Light Arty.; 1st and 2d Cos. Sharpshooters; 1st, 11th, 15th, 16th, 19th, 20th and 29th Infantry. MICHIGAN--1st, 2d, 3d, 5th and 7th Infantry. MINNESOTA--1st Infantry. NEW HAMPSHIRE--2d and 5th Infantry. NEW JERSEY--Battery ""A"" Light Arty.; 1st, 2d, 3d, 4th, 5th, 6th, 7th and 8th Infantry. NEW YORK--1st Cavalry; Battery ""B"" 1st Light Arty., 4th and 5th Indpt. Batteries Light Arty., Batteries ""A,"" ""B,"" ""C"" and ""D"" 1st Battalion Light Arty.; 1st, 2d, 7th, 16th, 18th, 27th, 31st, 32d, 34th, 37th, 38th, 40th, 42d, 52d, 57th, 61st, 63d, 64th, 66th, 69th, 70th, 71st, 72d, 73d, 74th, 82d, 87th, 88th and 101st Infantry. PENNSYLVANIA--4th and 6th Cavalry; Batteries ""A,"" ""B"" and ""G"" 1st Light Arty.; 1st, 2d, 3d, 4th, 5th, 7th, 8th, 9th, 10th, 11th, 12th and 13th Reserves Infantry, 26th, 53d, 57th, 63d, 69th, 71st, 72d, 81st, 95th, 96th, 105th and 106th Infantry. RHODE ISLAND--Batteries ""A"" and ""E"" 1st Light Arty. WISCONSIN--5th Infantry. UNITED STATES--Batteries ""E,"" ""H"" and ""I"" 1st Arty., ""D"" and ""G"" 2d Arty., ""A & C"" and ""K"" 4th Arty., ""C"" 5th Arty. Union loss, Glendale, White Oak Swamp, Charles City Cross Roads, etc., 210 killed, 1,513 wounded, 1,130 captured and missing. Total, 2,853.",2853,210,1513,1723,1130,NA
